ALKAL2,6
ALKBH1,22
ALKBH2,35
ALKBH3,37
ALKBH4,13
ALKBH5,29
ALKBH6,3
ALKBH7,11
ALKBH8,16
ALLC,10
ALMS1,88
ALOX5,282
ALOX5AP,145
ALOX12,136
ALOX12B,40
ALOX15,195
ALOX15B,51
ALOXE3,30
ALPG,40
ALPI,53
ALPK1,31
ALPK2,6
ALPK3,13
ALPL,236
ALPP,87
ALS2,57
ALS2CL,8
ALX1,25
ALX3,16
ALX4,38
ALYREF,143
AMACR,114
AMBN,30
AMBP,117
AMBRA1,60
AMD1,50
AMDHD1,9
AMDHD2,11
AMELX,59
AMELY,15
AMER1,61
AMER2,12
AMER3,7
AMFR,128
AMH,322
AMHR2,66
AMIGO1,12
AMIGO2,15
AMIGO3,10
AMMECR1,21
AMMECR1L,11
AMN,23
AMN1,4
AMOT,109
AMOTL1,48
AMOTL2,53
AMPD1,92
AMPD2,36
AMPD3,27
AMPH,75
AMT,33
AMTN,16
AMY1A,77
AMY1B,22
AMY1C,23
AMY2A,51
AMY2B,27
AMZ1,6
AMZ2,13
ANAPC1,111
ANAPC2,90
ANAPC4,84
ANAPC5,80
ANAPC7,97
ANAPC10,60
ANAPC11,91
ANAPC13,25
ANAPC15,20
ANAPC16,32
ANG,196
ANGEL1,10
ANGEL2,17
ANGPT1,296
ANGPT2,412
ANGPT4,28
ANGPTL1,27
ANGPTL2,67
ANGPTL3,92
ANGPTL4,184
ANGPTL5,8
ANGPTL6,24
ANGPTL7,23
ANGPTL8,92
ANHX,4
ANK1,95
ANK2,91
ANK3,118
ANKAR,7
ANKDD1A,6
ANKDD1B,2
ANKEF1,8
ANKFN1,6
ANKFY1,40
ANKH,66
ANKHD1,40
ANKIB1,16
ANKK1,127
ANKLE1,13
ANKLE2,32
ANKMY1,10
ANKMY2,20
ANKRA2,17
ANKRD1,44
ANKRD2,31
ANKRD6,20
ANKRD7,9
ANKRD9,9
ANKRD10,8
ANKRD11,40
ANKRD12,18
ANKRD13A,28
ANKRD13B,13
ANKRD13C,18
ANKRD13D,18
ANKRD16,8
ANKRD17,47
ANKRD18A,8
ANKRD18B,2
ANKRD20A1,8
ANKRD20A2,2
ANKRD20A3,3
ANKRD20A4,1
ANKRD22,12
ANKRD23,10
ANKRD24,6
ANKRD26,35
ANKRD27,30
ANKRD28,45
ANKRD29,8
ANKRD30A,22
ANKRD30B,4
ANKRD30BL,4
ANKRD31,3
ANKRD33,6
ANKRD33B,4
ANKRD34A,5
ANKRD34B,2
ANKRD34C,2
ANKRD35,10
ANKRD36,12
ANKRD36B,9
ANKRD36C,2
ANKRD37,5
ANKRD39,12
ANKRD40,16
ANKRD40CL,2
ANKRD42,6
ANKRD44,25
ANKRD45,5
ANKRD46,15
ANKRD49,18
ANKRD50,16
ANKRD52,27
ANKRD53,6
ANKRD54,14
ANKRD55,22
ANKRD60,4
ANKRD61,5
ANKRD62,0
ANKRD63,1
ANKRD65,5
ANKRD66,2
ANKS1A,52
ANKS1B,39
ANKS3,14
ANKS4B,9
ANKS6,22
ANKUB1,4
ANKZF1,28
ANLN,62
ANO1,153
ANO2,24
ANO3,23
ANO4,10
ANO5,43
ANO6,43
ANO7,17
ANO8,11
ANO9,19
ANO10,31
ANOS1,78
ANP32A,87
ANP32B,57
ANP32D,12
ANP32E,46
ANPEP,140
ANTXR1,67
ANTXR2,62
ANTXRL,5
ANXA1,316
ANXA2,478
ANXA2R,12
ANXA3,66
ANXA4,88
ANXA5,227
ANXA6,114
ANXA7,77
ANXA8,28
ANXA8L1,21
ANXA9,22
ANXA10,26
ANXA11,77
ANXA13,22
AOAH,19
AOC1,54
AOC2,12
AOC3,92
AOX1,38
AP1AR,25
AP1B1,95
AP1G1,97
AP1G2,47
AP1M1,105
AP1M2,48
AP1S1,56
AP1S2,48
AP1S3,31
AP2A1,140
AP2A2,110
AP2B1,134
AP2M1,159
AP2S1,62
AP3B1,76
AP3B2,30
AP3D1,77
AP3M1,55
AP3M2,14
AP3S1,38
AP3S2,25
AP4B1,25
AP4E1,20
AP4M1,29
AP4S1,15
AP5B1,13
AP5M1,13
AP5S1,7
AP5Z1,16
APAF1,180
APBA1,52
APBA2,52
APBA3,32
APBB1,108
APBB1IP,33
APBB2,31
APBB3,18
APC,805
APC2,26
APCDD1,18
APCDD1L,9
APCS,100
APEH,38
APELA,13
APEX1,572
APEX2,23
APH1A,70
APH1B,34
API5,61
APIP,28
APLF,30
APLN,225
APLNR,94
APLP1,55
APLP2,83
APMAP,35
APOA1,963
APOA2,165
APOA4,199
APOA5,414
APOB,779
APOBEC1,46
APOBEC2,16
APOBEC3A,97
APOBEC3B,132
APOBEC3C,103
APOBEC3D,54
APOBEC3F,194
APOBEC3G,583
APOBEC3H,76
APOBEC4,9
APOBR,10
APOC1,184
APOC2,120
APOC3,396
APOC4,36
APOD,105
APOE,4245
APOF,24
APOH,232
APOL1,177
APOL2,23
APOL3,18
APOL4,12
APOL5,7
APOL6,21
APOLD1,16
APOM,116
APOO,22
APOOL,21
APP,2517
APPBP2,34
APPL1,96
APPL2,34
APRT,67
APTX,76
AQP1,305
AQP2,169
AQP3,169
AQP4,279
AQP5,145
AQP6,9
AQP7,57
AQP8,63
AQP9,97
AQP10,42
AQP11,37
AQP12A,3
AQP12B,2
AQR,42
AR,2227
ARAF,85
ARAP1,44
ARAP2,18
ARAP3,21
ARC,30
ARCN1,71
AREG,176
AREL1,15
ARF1,220
ARF3,58
ARF4,76
ARF5,52
ARF6,229
ARFGAP1,53
ARFGAP2,26
ARFGAP3,31
ARFGEF1,48
ARFGEF2,54
ARFGEF3,19
ARFIP1,22
ARFIP2,33
ARFRP1,22
ARG1,172
ARG2,75
ARGFX,3
ARGLU1,28
ARHGAP1,87
ARHGAP4,33
ARHGAP5,38
ARHGAP6,12
ARHGAP8,24
ARHGAP9,19
ARHGAP10,21
ARHGAP11A,22
ARHGAP11B,7
ARHGAP12,25
ARHGAP15,23
ARHGAP17,31
ARHGAP18,25
ARHGAP19,17
ARHGAP20,17
ARHGAP21,31
ARHGAP22,19
ARHGAP23,13
ARHGAP24,40
ARHGAP25,10
ARHGAP26,39
ARHGAP27,10
ARHGAP28,12
ARHGAP29,30
ARHGAP30,9
ARHGAP31,24
ARHGAP32,36
ARHGAP33,17
ARHGAP35,66
ARHGAP36,10
ARHGAP39,18
ARHGAP40,1
ARHGAP42,18
ARHGAP44,20
ARHGAP45,34
ARHGDIA,154
ARHGDIB,87
ARHGDIG,18
ARHGEF1,76
ARHGEF2,107
ARHGEF3,36
ARHGEF4,29
ARHGEF5,42
ARHGEF6,63
ARHGEF7,127
ARHGEF9,30
ARHGEF10,24
ARHGEF10L,14
ARHGEF11,70
ARHGEF12,74
ARHGEF15,17
ARHGEF16,24
ARHGEF17,25
ARHGEF18,27
ARHGEF19,10
ARHGEF25,25
ARHGEF26,21
ARHGEF28,23
ARHGEF33,4
ARHGEF35,6
ARHGEF37,6
ARHGEF38,10
ARHGEF39,11
ARHGEF40,11
ARID1A,230
ARID1B,100
ARID2,52
ARID3A,46
ARID3B,31
ARID3C,6
ARID4A,34
ARID4B,40
ARID5A,17
ARID5B,84
ARIH1,50
ARIH2,45
ARIH2OS,2
ARL1,50
ARL2,52
ARL2BP,32
ARL3,46
ARL4A,15
ARL4C,20
ARL4D,21
ARL5A,15
ARL5B,18
ARL5C,3
ARL6,42
ARL6IP1,36
ARL6IP4,28
ARL6IP5,71
ARL6IP6,12
ARL8A,23
ARL8B,39
ARL9,2
ARL10,6
ARL11,27
ARL13A,3
ARL13B,34
ARL14,12
ARL14EP,15
ARL14EPL,1
ARL15,26
ARL16,7
ARL17A,6
ARL17B,5
ARMC1,18
ARMC2,14
ARMC3,9
ARMC4,13
ARMC5,25
ARMC6,17
ARMC7,12
ARMC8,35
ARMC9,26
ARMC10,13
ARMC12,7
ARMCX1,18
ARMCX2,13
ARMCX3,30
ARMCX4,11
ARMCX5,15
ARMCX6,9
ARMH1,3
ARMH2,0
ARMH3,12
ARMH4,9
ARMS2,207
ARMT1,20
ARNT,254
ARNT2,42
ARNTL,159
ARNTL2,38
ARPC1A,32
ARPC1B,59
ARPC2,76
ARPC3,52
ARPC4,58
ARPC5,41
ARPC5L,30
ARPIN,21
ARPP19,25
ARPP21,17
ARR3,42
ARRB1,243
ARRB2,312
ARRDC1,22
ARRDC2,8
ARRDC3,31
ARRDC4,13
ARRDC5,4
ARSA,123
ARSB,70
ARSD,12
ARSE,24
ARSF,13
ARSG,17
ARSH,1
ARSI,11
ARSJ,9
ARSK,9
ART1,14
ART3,24
ART4,25
ART5,9
ARTN,37
ARV1,19
ARVCF,43
ARX,86
AS3MT,84
ASAH1,93
ASAH2,31
ASAH2B,4
ASAP1,63
ASAP2,36
ASAP3,23
ASB1,19
ASB2,33
ASB3,24
ASB4,17
ASB5,8
ASB6,24
ASB7,18
ASB8,19
ASB9,28
ASB10,16
ASB11,7
ASB12,12
ASB13,20
ASB14,6
ASB15,7
ASB16,11
ASB17,11
ASB18,7
ASCC1,27
ASCC2,31
ASCC3,55
ASCL1,94
ASCL2,33
ASCL3,9
ASCL4,11
ASCL5,1
ASDURF,3
ASF1A,85
ASF1B,53
ASGR1,63
ASGR2,45
ASH1L,38
ASH2L,119
ASIC1,83
ASIC2,43
ASIC3,39
ASIC4,11
ASIC5,2
ASIP,41
ASL,43
ASMT,32
ASMTL,19
ASNA1,57
ASNS,84
ASNSD1,6
ASPA,45
ASPDH,6
ASPG,7
ASPH,70
ASPHD1,7
ASPHD2,10
ASPM,87
ASPN,79
ASPRV1,19
ASPSCR1,49
ASRGL1,25
ASS1,115
ASTE1,8
ASTL,10
ASTN1,12
ASTN2,31
ASXL1,144
ASXL2,40
ASXL3,26
ASZ1,12
ATAD1,24
ATAD2,53
ATAD2B,15
ATAD3A,100
ATAD3B,54
ATAD3C,12
ATAD5,32
ATAT1,36
ATCAY,18
ATE1,25
ATF1,88
ATF2,246
ATF3,230
ATF4,245
ATF5,63
ATF6,155
ATF6B,32
ATF7,53
ATF7IP,40
ATF7IP2,8
ATG2A,19
ATG2B,25
ATG3,46
ATG4A,27
ATG4B,58
ATG4C,16
ATG4D,14
ATG5,155
ATG7,95
ATG9A,52
ATG9B,27
ATG10,30
ATG12,63
ATG13,50
ATG14,56
ATG16L1,191
ATG16L2,15
ATG101,19
ATIC,69
ATL1,87
ATL2,20
ATL3,24
ATM,1203
ATMIN,24
ATN1,85
ATOH1,51
ATOH7,28
ATOH8,19
ATOX1,75
ATP1A1,215
ATP1A2,129
ATP1A3,97
ATP1A4,27
ATP1B1,104
ATP1B2,48
ATP1B3,44
ATP1B4,13
ATP2A1,70
ATP2A2,245
ATP2A3,52
ATP2B1,112
ATP2B2,68
ATP2B3,40
ATP2B4,109
ATP2C1,101
ATP2C2,22
ATP4A,31
ATP4B,28
ATP5F1A,183
ATP5F1B,167
ATP5F1C,92
ATP5F1D,35
ATP5F1E,29
ATP5IF1,59
ATP5MC1,30
ATP5MC2,24
ATP5MC3,19
ATP5MD,32
ATP5ME,34
ATP5MF,45
ATP5MG,39
ATP5MGL,4
ATP5MPL,14
ATP5PB,62
ATP5PD,49
ATP5PF,52
ATP5PO,77
ATP6AP1,56
ATP6AP1L,5
ATP6AP2,94
ATP6V1A,62
ATP6V1B1,72
ATP6V1B2,58
ATP6V1C1,42
ATP6V1C2,25
ATP6V1D,39
ATP6V1E1,53
ATP6V1E2,19
ATP6V1F,34
ATP6V1FNB,0
ATP6V1G1,46
ATP6V1G2,34
ATP6V1G3,25
ATP6V1H,57
ATP6V0A1,47
ATP6V0A2,52
ATP6V0A4,53
ATP6V0B,27
ATP6V0C,56
ATP6V0D1,59
ATP6V0D2,22
ATP6V0E1,23
ATP6V0E2,11
ATP7A,166
ATP7B,299
ATP8A1,26
ATP8A2,21
ATP8B1,68
ATP8B2,17
ATP8B3,8
ATP8B4,14
ATP9A,20
ATP9B,12
ATP10A,26
ATP10B,8
ATP10D,14
ATP11A,20
ATP11B,17
ATP11C,24
ATP12A,31
ATP13A1,22
ATP13A2,94
ATP13A3,18
ATP13A4,6
ATP13A5,8
ATP23,11
ATPAF1,14
ATPAF2,23
ATR,480
ATRAID,17
ATRIP,73
ATRN,37
ATRNL1,7
ATRX,224
ATXN1,135
ATXN1L,15
ATXN2,190
ATXN2L,68
ATXN3,250
ATXN3L,8
ATXN7,91
ATXN7L1,17
ATXN7L2,11
ATXN7L3,21
ATXN7L3B,11
ATXN8,13
ATXN10,72
AUH,26
AUNIP,12
AUP1,43
AURKA,651
AURKAIP1,30
AURKB,388
AURKC,59
AUTS2,59
AVEN,27
AVIL,10
AVL9,14
AVP,269
AVPI1,16
AVPR1A,89
AVPR1B,42
AVPR2,144
AWAT1,4
AWAT2,7
AXDND1,8
AXIN1,231
AXIN2,130
AXL,268
AZGP1,124
AZI2,27
AZIN1,38
AZIN2,22
AZU1,64
B2M,377
B3GALNT1,32
B3GALNT2,18
B3GALT1,16
B3GALT2,19
B3GALT4,25
B3GALT5,32
B3GALT6,14
B3GAT1,59
B3GAT2,17
B3GAT3,31
B3GLCT,27
B3GNT2,31
B3GNT3,22
B3GNT4,10
B3GNT5,11
B3GNT6,9
B3GNT7,7
B3GNT8,14
B3GNT9,7
B3GNTL1,9
B4GALNT1,26
B4GALNT2,15
B4GALNT3,14
B4GALNT4,11
B4GALT1,89
B4GALT2,22
B4GALT3,31
B4GALT4,21
B4GALT5,24
B4GALT6,15
B4GALT7,27
B4GAT1,20
B9D1,15
B9D2,20
BAALC,42
BAAT,24
BABAM1,55
BABAM2,62
BACE1,367
BACE2,68
BACH1,104
BACH2,81
BAD,282
BAG1,169
BAG2,120
BAG3,221
BAG4,45
BAG5,58
BAG6,171
BAGE,10
BAGE3,6
BAGE4,3
BAHCC1,12
BAHD1,20
BAIAP2,108
BAIAP2L1,46
BAIAP2L2,8
BAIAP3,17
BAK1,319
BAMBI,39
BANF1,106
BANF2,9
BANK1,51
BANP,54
BAP1,232
BARD1,221
BARHL1,9
BARHL2,7
BARX1,15
BARX2,16
BASP1,55
BATF,36
BATF2,29
BATF3,21
BAX,975
BAZ1A,47
BAZ1B,66
BAZ2A,31
BAZ2B,27
BBC3,206
BBIP1,14
BBOF1,7
BBOX1,26
BBS1,64
BBS2,49
BBS4,54
BBS5,38
BBS7,36
BBS9,36
BBS10,35
BBS12,16
BBX,28
BCAM,75
BCAN,25
BCAP29,29
BCAP31,96
BCAR1,237
BCAR3,43
BCAS1,16
BCAS2,57
BCAS3,34
BCAS4,9
BCAT1,51
BCAT2,35
BCCIP,66
BCDIN3D,20
BCHE,236
BCKDHA,68
BCKDHB,50
BCKDK,33
BCL2,1861
BCL2A1,88
BCL2L1,673
BCL2L2,102
BCL2L10,43
BCL2L11,445
BCL2L12,65
BCL2L13,38
BCL2L14,25
BCL2L15,11
BCL3,119
BCL6,352
BCL6B,24
BCL7A,26
BCL7B,27
BCL7C,23
BCL9,54
BCL9L,22
BCL10,172
BCL11A,134
BCL11B,66
BCLAF1,96
BCLAF3,4
BCO1,39
BCO2,22
BCOR,92
BCORL1,29
BCR,424
BCS1L,46
BDH1,25
BDH2,23
BDKRB1,100
BDKRB2,208
BDNF,1938
BDP1,24
BEAN1,16
BECN1,472
BECN2,7
BEGAIN,22
BEND2,7
BEND3,24
BEND4,4
BEND5,16
BEND6,4
BEND7,21
BEST1,150
BEST2,15
BEST3,13
BEST4,10
BET1,28
BET1L,31
BEX1,24
BEX2,25
BEX3,25
BEX4,10
BEX5,10
BFAR,13
BFSP1,22
BFSP2,21
BGLAP,234
BGN,127
BHLHA9,12
BHLHA15,21
BHLHB9,10
BHLHE22,8
BHLHE23,10
BHLHE40,99
BHLHE41,60
BHMG1,1
BHMT,96
BHMT2,34
BICC1,23
BICD1,42
BICD2,48
BICDL1,7
BICDL2,4
BICRA,18
BICRAL,12
BID,244
BIK,85
BIN1,185
BIN2,13
BIN3,20
BIRC2,268
BIRC3,254
BIRC5,1181
BIRC6,79
BIRC7,126
BIRC8,18
BIVM,9
BLCAP,30
BLID,13
BLK,97
BLM,291
BLMH,70
BLNK,62
BLOC1S1,36
BLOC1S2,32
BLOC1S3,21
BLOC1S4,17
BLOC1S5,26
BLOC1S6,41
BLVRA,51
BLVRB,29
BLZF1,35
BMF,43
BMI1,492
BMP1,87
BMP2,612
BMP2K,30
BMP3,34
BMP4,412
BMP5,40
BMP6,133
BMP7,260
BMP8A,17
BMP8B,22
BMP10,27
BMP15,73
BMPER,24
BMPR1A,159
BMPR1B,115
BMPR2,263
BMS1,35
BMT2,9
BMX,71
BNC1,29
BNC2,36
BNIP1,24
BNIP2,31
BNIP3,158
BNIP3L,54
BNIPL,17
BOC,22
BOD1,16
BOD1L1,20
BOD1L2,5
BOK,33
BOLA1,23
BOLA2,30
BOLA2B,17
BOLA3,16
BOLL,28
BOP1,49
BORA,32
BORCS5,11
BORCS6,9
BORCS7,18
BORCS8,16
BPGM,28
BPHL,20
BPI,61
BPIFA1,81
BPIFA2,20
BPIFA3,5
BPIFB1,28
BPIFB2,16
BPIFB3,10
BPIFB4,11
BPIFB6,8
BPIFC,6
BPNT1,10
BPTF,68
BPY2,12
BPY2B,7
BPY2C,7
BRAF,2082
BRAP,54
BRAT1,30
BRCA1,2775
BRCA2,1712
BRCC3,66
BRD1,45
BRD2,88
BRD3,54
BRD3OS,4
BRD4,248
BRD7,70
BRD8,47
BRD9,24
BRDT,26
BRF1,50
BRF2,25
BRI3,14
BRI3BP,21
BRICD5,5
BRINP1,43
BRINP2,12
BRINP3,26
BRIP1,157
BRIX1,49
BRK1,28
BRMS1,105
BRMS1L,17
BROX,18
BRPF1,27
BRPF3,13
BRS3,22
BRSK1,27
BRSK2,34
BRWD1,29
BRWD3,20
BSCL2,95
BSDC1,16
BSG,538
BSN,33
BSND,33
BSPH1,6
BSPRY,14
BST1,53
BST2,347
BSX,8
BTAF1,46
BTBD1,34
BTBD2,34
BTBD3,15
BTBD6,12
BTBD7,13
BTBD8,7
BTBD9,34
BTBD10,23
BTBD11,10
BTBD16,11
BTBD17,1
BTBD18,4
BTBD19,1
BTC,47
BTD,55
BTF3,43
BTF3L4,20
BTG1,56
BTG2,101
BTG3,36
BTG4,10
BTK,293
BTLA,56
BTN1A1,24
BTN2A1,22
BTN2A2,18
BTN3A1,28
BTN3A2,24
BTN3A3,17
BTNL2,93
BTNL3,6
BTNL8,11
BTNL9,5
BTRC,410
BUB1,133
BUB1B,225
BUB3,128
BUD13,47
BUD23,37
BUD31,24
BVES,28
