A	B
MAP1B	SLC38A2
NADK	ROCK2
AASS	ROCK2
GCLM	ROCK2
HIPK2	ROCK2
RPS6KA2	ROCK2
LMCD1	ROCK2
JADE1	ROCK2
IRAK3	ROCK2
TBX15	ROCK2
PSMD8	ROCK2
SUN2	ROCK2
HMOX2	ROCK2
BNIP3L	ROCK2
GRB10	ROCK2
ZFAND5	ROCK2
DSE	ROCK2
MAN1A1	ROCK2
ARHGEF26	ROCK2
IL1R1	ROCK2
PRDX6	ROCK2
FOXO3	ROCK2
RCL1	ROCK2
SLC66A2	ROCK2
STAT5A	ROCK2
ARNTL	ROCK2
SORT1	ROCK2
BTN3A1	RSAD2
IFIH1	RSAD2
TNFSF10	RSAD2
GGCT	LPIN1
MOCOS	LPIN1
SLC1A3	LPIN1
SLC7A6	LPIN1
PRDX6	LPIN1
SLC66A2	LPIN1
CNTFR	LPIN1
MCCC2	LPIN1
LPCAT3	LDHA
CHD1L	LDHA
CSDE1	IL6ST
OSTM1	IL6ST
SHOC2	IL6ST
RNF11	IL6ST
UBA2	IL6ST
ARPP19	IL6ST
PALLD	FST
STK10	NAV1
PLEKHG2	NAV1
SH2B3	NAV1
COX10	TIMM17A
B4GALT7	TIMM17A
RAB2A	TIMM17A
RTN4	TIMM17A
MPDU1	TIMM17A
PRKAR2B	ECHDC3
GGCT	ECHDC3
MGST1	ECHDC3
ABHD5	ECHDC3
AIFM2	ECHDC3
RETSAT	ECHDC3
PTGER3	ECHDC3
HEBP2	ECHDC3
GYG2	ECHDC3
PKP2	ECHDC3
TTC38	ECHDC3
MOCOS	ECHDC3
ACACB	ECHDC3
MCCC1	ECHDC3
LIPE	ECHDC3
PGM1	ECHDC3
OXCT1	ECHDC3
TYRO3	ECHDC3
EPB41L4B	ECHDC3
PSMD8	ECHDC3
MKNK2	ECHDC3
SLC25A1	ECHDC3
ACO2	ECHDC3
PMM1	ECHDC3
MTHFD1	ECHDC3
PCK2	ECHDC3
APMAP	ECHDC3
ABCD1	ECHDC3
SLC7A6	ECHDC3
GCDH	ECHDC3
ALDH2	ECHDC3
LDHB	ECHDC3
GHR	ECHDC3
PDE8B	ECHDC3
PRDX6	ECHDC3
ALDH6A1	ECHDC3
RCL1	ECHDC3
PRXL2A	ECHDC3
SLC66A2	ECHDC3
ACO1	ECHDC3
CNTFR	ECHDC3
ACVR1C	ECHDC3
STAT5A	ECHDC3
ECHS1	ECHDC3
MPST	ECHDC3
CDKN1C	ECHDC3
ASS1	ECHDC3
MCCC2	ECHDC3
C19orf12	ECHDC3
PPARG	ECHDC3
INPP5K	ECHDC3
RIDA	ECHDC3
ANKEF1	ECHDC3
ZBED3	ECHDC3
CTIF	ECHDC3
AK2	CCNH
MPC1	CCNH
PRELID3B	CCNH
PSMA7	CCNH
GRPEL1	CCNH
PDHX	CCNH
SUB1	CCNH
RTN4	CCNH
STX12	CCNH
POMP	CCNH
LLGL2	KCTD1
PRKAR2B	CABLES1
MGST1	CABLES1
AIFM2	CABLES1
RETSAT	CABLES1
ATP9A	CABLES1
MCCC1	CABLES1
PGM1	CABLES1
STRADB	CABLES1
OXCT1	CABLES1
TYRO3	CABLES1
GRK3	CABLES1
ACO2	CABLES1
ITPK1	CABLES1
MTHFD1	CABLES1
PGRMC1	CABLES1
ABCD1	CABLES1
CD99L2	CABLES1
FAH	CABLES1
ZNF106	CABLES1
MMD	CABLES1
MLEC	CABLES1
ALDH2	CABLES1
LDHB	CABLES1
GHR	CABLES1
SPR	CABLES1
STBD1	CABLES1
HSDL2	CABLES1
CAT	CABLES1
SLC25A51	CABLES1
ACO1	CABLES1
SLC25A16	CABLES1
ACADS	CABLES1
ECHS1	CABLES1
MPST	CABLES1
TST	CABLES1
KIF1C	CABLES1
C19orf12	CABLES1
RTN3	CABLES1
CTIF	CABLES1
ALDH3B1	DOCK2
BCAT1	DOCK2
CASS4	DOCK2
CD209	DOCK2
NLRC4	DOCK2
LGMN	DOCK2
CTSZ	DOCK2
RASSF2	DOCK2
TLR8	DOCK2
DMXL2	DOCK2
PLD3	DOCK2
CTSD	DOCK2
CXorf21	DOCK2
KCNJ5	DOCK2
SLC36A1	DOCK2
HCST	DOCK2
CFP	DOCK2
RNASE1	DOCK2
MPP1	DOCK2
ECHDC2	SOX5
TSPOAP1	RERG
LTBP1	RERG
FOXC1	RERG
PPP1R12A	RERG
CA11	RERG
REEP1	RERG
ATP8B1	RERG
DLG3	RERG
GNAO1	RERG
PLCB4	RERG
MYOM1	RERG
RASL12	RERG
ISYNA1	RERG
ACTA2	RERG
ART4	RERG
RBM24	RERG
RAB23	RERG
FHL5	RERG
BVES	RERG
FHL2	RERG
KCNQ4	RERG
FILIP1	RERG
KLF12	RERG
SPECC1	RERG
ARHGEF9	RERG
ANO1	RERG
ELOVL4	LRP4
TMEM159	DDB2
CACNB1	DDB2
TESK2	DDB2
SYNGR1	DDB2
IFT27	DDB2
CAPS	DDB2
DHX58	DDB2
ALOX12	DDB2
PDLIM2	DDB2
BBS2	DDB2
FAM214B	ACP2
AP2S1	ACP2
MCOLN1	ACP2
CTSZ	ACP2
PLA2G15	ACP2
PLD3	ACP2
UNC93B1	ACP2
CTSD	ACP2
PNKD	ACP2
NDUFAB1	RTL8C
PARP3	RTL8C
PHPT1	RTL8C
MRPS34	RTL8C
CHCHD2	RTL8C
SEC61B	RTL8C
MRPL2	RTL8C
LAMTOR2	RTL8C
SLIRP	RTL8C
ATP5F1E	RTL8C
CHCHD5	RTL8C
PGLS	RTL8C
COX7B	RTL8C
AEBP1	RAB33A
ENO2	RAB33A
CYBRD1	PIWIL4
SPATA6	PIWIL4
HSPA5	YARS1
ATP1B3	YARS1
PANX1	YARS1
TPI1	YARS1
LPCAT3	YARS1
CHD1L	YARS1
WIPI1	PHC2
HMOX2	PHC2
ERRFI1	PHC2
SLC19A2	PHC2
ELL2	PHC2
ELK1	PHC2
PPAN	PHC2
MT4	HOOK1
LYPD3	HOOK1
PSMD7	BTF3L4
PRSS8	DSG3
ATP2C2	DSG3
COL17A1	DSG3
CAMSAP3	DSG3
GRHL2	DSG3
FXYD3	DSG3
MT4	DSG3
KLC3	DSG3
ATP6V0A4	DSG3
KRT23	DSG3
RNF43	DSG3
RASAL1	DSG3
SCGB1D2	DSG3
KRT17	DSG3
CA6	DSG3
TNS4	DSG3
SP100	RNF138
CDH1	DSG1
PRSS8	DSG1
COL17A1	DSG1
CAMSAP3	DSG1
GRHL2	DSG1
PLA2G3	DSG1
MT4	DSG1
RHOV	DSG1
ESRP1	DSG1
KLC3	DSG1
KRT23	DSG1
FOXN1	DSG1
LYPD3	DSG1
SOX21	DSG1
FAM83C	DSG1
KRT17	DSG1
TNS4	DSG1
RAB25	DSG1
DSG3	DSG1
BARX2	DSC3
PRSS8	DSC3
CAMSAP3	DSC3
PLA2G3	DSC3
MT4	DSC3
ATP6V0A4	DSC3
KRT23	DSC3
RNF43	DSC3
CWH43	DSC3
RASAL1	DSC3
GJB6	DSC3
SCGB1D2	DSC3
SOX21	DSC3
KRT17	DSC3
CA6	DSC3
DSG1	DSC3
PLA2G3	DSC1
MT4	DSC1
CASP14	DSC1
FOXN1	DSC1
CWH43	DSC1
SOX21	DSC1
IL37	DSC1
FAM83C	DSC1
SLURP1	DSC1
DSG1	DSC1
DSC3	DSC1
PLCB4	DTNA
FZD3	DTNA
SLC38A1	DTNA
RNF14	TPGS2
ACAT1	TPGS2
TBC1D13	TPGS2
ITGB1BP1	TPGS2
PLEKHO1	SLC43A3
MSANTD3	SLC43A3
PPP1R15A	SLC43A3
MMP2	SLC43A3
CD276	SLC43A3
MFAP2	SLC43A3
SOX4	SLC43A3
GDF15	SLC43A3
B4GALT7	TIMM10
MRPS15	TIMM10
SDHB	TIMM10
PACC1	DHX34
KCTD17	DHX34
SIPA1L3	DHX34
PITPNM1	DHX34
GALE	DHX34
SLC25A19	DHX34
CEP85	DHX34
PLPPR4	APLNR
SIRT6	TMEM258
ETHE1	TMEM258
BCL2L12	TMEM258
MSR1	C5AR2
KYNU	C5AR2
LACTB	TMEM165
KLHL2	TMEM165
QKI	CLOCK
UGDH	PDGFRA
TMEM98	DZIP1
FAS	DZIP1
PDIA5	DZIP1
PRRX1	DZIP1
C1orf54	DZIP1
ARHGEF9	DZIP1
DYNLL1	POGLUT2
TMEM14A	POGLUT2
KCTD17	POGLUT2
RPGRIP1L	POGLUT2
PRRX1	POGLUT2
MAN1C1	POGLUT2
ZC4H2	POGLUT2
TRIM5	POGLUT2
DLG4	POGLUT2
SYT11	POGLUT2
MPV17	STT3A
MFAP3	ETS1
RAPGEF4	ETS1
TNFRSF10A	ETS1
NOD1	ETS1
TNFAIP1	ETS1
ST8SIA4	ETS1
NR5A2	ETS1
EFNB2	ETS1
NCF2	SLC37A2
PRKAR2B	KLB
ELOVL5	KLB
GYG2	KLB
GRK3	KLB
PYGL	KLB
FAH	KLB
PECR	KLB
ELMOD3	KLB
DHDDS	KLB
GPAM	KLB
KLHL31	KLB
LGALS12	KLB
IL6ST	TMED7
KATNAL1	APC
ETV1	NREP
FMO1	NREP
MRC2	NREP
MTMR11	NREP
CNTN1	NREP
ADGRA2	NREP
BTN3A1	NREP
CDON	NREP
GLI2	NREP
FSCN1	NREP
ARHGAP15	NREP
SEMA5B	NREP
NID2	NREP
HEPH	NREP
GALNT16	NREP
TNFSF13B	NREP
QPRT	NREP
IGDCC4	NREP
PLA2G4C	NREP
PCOLCE	NREP
ASPN	NREP
CXCL12	NREP
KAZALD1	NREP
ASPA	NREP
CNTNAP1	NREP
COL1A1	NREP
ASIC1	NREP
TSPAN11	NREP
ST8SIA1	NREP
BTN3A3	NREP
SEMA5A	NREP
NEK11	NREP
PRRX1	NREP
PTCH2	NREP
PLPPR4	NREP
MAN1C1	NREP
C1orf54	NREP
TGFB3	NREP
GLT8D2	NREP
PLAU	NREP
TRERF1	NREP
RHOJ	NREP
SMO	NREP
LRRC17	NREP
ISLR	NREP
ATP1B2	NREP
PRRG3	NREP
LSP1	NREP
COL5A1	NREP
PLAAT4	NREP
C1QTNF6	NREP
TRIM45	NREP
ZMPSTE24	WDR36
WWTR1	RFK
ACTR3	RFK
CREM	C9orf40
LEPROTL1	C9orf40
TNFAIP1	C9orf40
MYCT1	C9orf40
BTG1	C9orf40
PLAUR	CTSL
MEDAG	CTSL
LRRC59	CTSL
UGDH	CTSL
NEK6	CTSL
TNFRSF1B	CEMIP2
STRAP	ISCA1
CDV3	ISCA1
SH3GLB1	ISCA1
PRELID3B	ISCA1
MTRF1L	ISCA1
CCNC	ISCA1
FBXL5	ISCA1
UBA2	ISCA1
KLHL13	ADAM19
MRVI1	ADAM19
SYNJ2	ADAM19
CNTNAP1	ADAM19
ADGRE5	ADAM19
GLIS2	ADAM19
ALDH3B1	HAVCR2
RNASET2	HAVCR2
FTL	HAVCR2
CASS4	HAVCR2
SIGLEC1	HAVCR2
NLRC4	HAVCR2
ADA2	HAVCR2
CTSZ	HAVCR2
TLR8	HAVCR2
ACP5	HAVCR2
DMXL2	HAVCR2
PLD3	HAVCR2
CPVL	HAVCR2
LIPA	HAVCR2
KMO	HAVCR2
CTSD	HAVCR2
CXorf21	HAVCR2
KCNJ5	HAVCR2
HCST	HAVCR2
MPP1	HAVCR2
TREM2	SDS
ZBTB46	TBX3
IFIT3	OASL
IFI6	OASL
EPSTI1	OASL
RSAD2	OASL
CMPK2	OASL
ALDH3B1	P2RX4
BTK	P2RX4
TYROBP	P2RX4
AGPAT4	P2RX4
SLC4A8	P2RX4
HOMER3	P2RX4
CYBA	P2RX4
PACC1	P2RX4
SPI1	P2RX4
KCNAB2	P2RX4
GPC4	P2RX4
GPR137B	P2RX4
PILRA	P2RX4
ARHGAP4	P2RX4
MYO9B	P2RX4
KIAA0930	P2RX4
RIN3	P2RX4
GLA	P2RX4
PYCARD	P2RX4
STX4	P2RX4
CTSH	P2RX4
DMXL2	P2RX4
CD37	P2RX4
TGFB1	P2RX4
GSDME	P2RX4
LIMK1	P2RX4
LIPA	P2RX4
SLC15A3	P2RX4
TCIRG1	P2RX4
BIN2	P2RX4
CCDC88A	P2RX4
NCF2	P2RX4
STMN1	P2RX4
GLIPR2	P2RX4
ARHGAP9	P2RX4
HCST	P2RX4
FAM78A	P2RX4
RAC2	P2RX4
ARHGAP22	P2RX4
ARPC1B	P2RX4
MPP1	P2RX4
EMILIN2	P2RX4
PTPRE	P2RX4
DLG4	P2RX4
DOCK2	P2RX4
HAVCR2	P2RX4
MGST1	DTX1
MLXIPL	DTX1
AIFM2	DTX1
RETSAT	DTX1
HEBP2	DTX1
ATP9A	DTX1
GYG2	DTX1
GLP2R	DTX1
LIPE	DTX1
PGM1	DTX1
MTHFD1	DTX1
APMAP	DTX1
ABCD1	DTX1
GABRE	DTX1
FAH	DTX1
ALDH2	DTX1
LDHB	DTX1
GHR	DTX1
PECR	DTX1
STBD1	DTX1
ACOT2	DTX1
CAT	DTX1
ACO1	DTX1
ACADS	DTX1
TST	DTX1
C19orf12	DTX1
CABLES1	DTX1
CRMP1	CCDC146
SYNGR1	CCDC146
CDK6	CCDC146
PLCD4	CCDC146
ACAP3	CCDC146
NR1H3	CD36
MAPK10	CD36
TBC1D9	CD36
CAT	CD36
ELOA	PNPLA8
WNK1	PNPLA8
DLD	PNPLA8
BNIP3L	PNPLA8
PDHX	PNPLA8
ARMC8	PNPLA8
RRAGC	PNPLA8
TJP2	PNPLA8
FAM199X	PNPLA8
ROCK2	PNPLA8
ATG2B	RINT1
CBX5	RINT1
MTR	RINT1
TEAD3	TES
PFKP	TES
BAG2	TES
RAB23	TES
ADGRE5	TES
YWHAH	TES
GCLC	MDFIC
ACER3	MDFIC
STRADB	MDFIC
CRLS1	MDFIC
ECHDC1	MDFIC
VTI1B	MDFIC
DECR1	MDFIC
ASAH1	MDFIC
TBC1D9	MDFIC
JHY	MDFIC
ACSS3	MDFIC
TMED5	MDFIC
ITGB1BP1	MDFIC
HSDL2	MDFIC
RHOQ	MDFIC
CAT	MDFIC
SLC25A51	MDFIC
SLC25A16	MDFIC
LPGAT1	MDFIC
DTD2	MDFIC
PXDN	MDFIC
RTN3	MDFIC
TRAF5	ANKRD6
SLC23A2	ANKRD6
RBFOX2	ANKRD6
FGD1	ANKRD6
APBA1	ANKRD6
WSB1	ANKRD6
DNMT3A	ANKRD6
ATXN1	ANKRD6
SEPTIN6	ANKRD6
DYRK2	ANKRD6
SHFL	ANKRD6
SH3BGRL	ANKRD6
LLGL1	ANKRD6
BCAP29	SYNCRIP
KLHL13	NT5E
TMEM98	NT5E
MRC2	NT5E
MTMR11	NT5E
DKK3	NT5E
CDON	NT5E
GLI2	NT5E
PAK3	NT5E
COL16A1	NT5E
TGFB2	NT5E
PRTFDC1	NT5E
FGF14	NT5E
CD276	NT5E
ASPN	NT5E
DNM1	NT5E
CXCL12	NT5E
COL1A1	NT5E
ST8SIA1	NT5E
NEK11	NT5E
GALNT12	NT5E
PTGFR	NT5E
PTGIS	NT5E
PRRG3	NT5E
EDA2R	NT5E
TRIM47	NT5E
PTGFRN	NT5E
NREP	NT5E
ZDHHC15	LCA5
ABCC5	PRR5L
ADGRA2	LMO2
GUCY1B1	LMO2
MEF2C	LMO2
CARD10	LMO2
PLS3	LMO2
ISYNA1	LMO2
GIMAP2	LMO2
IFIH1	LMO2
PRRX1	LMO2
C1orf54	LMO2
FAM117A	LMO2
TNFSF10	LMO2
NSF	NAT10
HSP90AB1	NAT10
ATP6V0A4	EHF
KRT23	EHF
CWH43	EHF
SCGB2A2	EHF
LYPD3	EHF
SCGB1D2	EHF
KRT17	EHF
CA6	EHF
TNS4	EHF
HDLBP	DNAJC14
SLC35E1	DNAJC14
TMED1	CD63
PRDX5	CD63
PNKD	CD63
ISYNA1	PRPH
RERGL	PRPH
ATP1B2	PRPH
LGR6	PRPH
SH3PXD2A	GDF11
ZC4H2	GDF11
TRIM5	GDF11
POGLUT2	GDF11
MLXIPL	ITGA7
PHLDB1	ITGA7
ADGRL1	ITGA7
MGLL	ITGA7
EPDR1	ITGA7
MARCHF2	ITGA7
SPTBN1	ITGA7
DOK1	ITGA7
ELMOD3	ITGA7
MAP7D1	ITGA7
DHDDS	ITGA7
CAT	ITGA7
SLC25A16	ITGA7
CTIF	ITGA7
MDH1	RDH5
ABCC6	RDH5
PYGL	RDH5
GABRE	RDH5
FAH	RDH5
ALDH5A1	RDH5
EHHADH	RDH5
DOK1	RDH5
PECR	RDH5
ELMOD3	RDH5
DHDDS	RDH5
PYROXD2	RDH5
KCNIP2	RDH5
CAT	RDH5
ITIH5	RDH5
DMGDH	RDH5
BHMT2	RDH5
ACAA1	BLOC1S1
AAMDC	BLOC1S1
RTL8C	BLOC1S1
KRT33A	KRT85
KRT31	KRT85
MT4	KRT85
KRT32	KRT85
KRT33B	KRT85
RPL19	CDK4
PRKAR2B	PPP1R1A
MGST1	PPP1R1A
MLXIPL	PPP1R1A
AIFM2	PPP1R1A
RETSAT	PPP1R1A
PTGER3	PPP1R1A
HEBP2	PPP1R1A
ATP9A	PPP1R1A
GYG2	PPP1R1A
GLP2R	PPP1R1A
ACACB	PPP1R1A
PGM1	PPP1R1A
EPB41L4B	PPP1R1A
PSMD8	PPP1R1A
SLC25A1	PPP1R1A
ITPK1	PPP1R1A
MTHFD1	PPP1R1A
ABCD1	PPP1R1A
FAH	PPP1R1A
ALDH2	PPP1R1A
LDHB	PPP1R1A
GHR	PPP1R1A
PDE8B	PPP1R1A
PECR	PPP1R1A
PRDX6	PPP1R1A
STBD1	PPP1R1A
CAT	PPP1R1A
PRXL2A	PPP1R1A
ACO1	PPP1R1A
CNTFR	PPP1R1A
ACADS	PPP1R1A
ACVR1C	PPP1R1A
PCK1	PPP1R1A
STAT5A	PPP1R1A
ECHS1	PPP1R1A
TST	PPP1R1A
ASS1	PPP1R1A
C19orf12	PPP1R1A
PPARG	PPP1R1A
RIDA	PPP1R1A
CTIF	PPP1R1A
ECHDC3	PPP1R1A
DTX1	PPP1R1A
RAB10	TSPAN31
KLHL13	B4GALNT1
TSPOAP1	B4GALNT1
NRXN3	B4GALNT1
LTBP1	B4GALNT1
DKK3	B4GALNT1
NRIP2	B4GALNT1
MYLK	B4GALNT1
MRVI1	B4GALNT1
NOTCH3	B4GALNT1
PPP1R12B	B4GALNT1
PAK3	B4GALNT1
PGR	B4GALNT1
DLG3	B4GALNT1
GNAO1	B4GALNT1
HEPH	B4GALNT1
SLC22A17	B4GALNT1
ARVCF	B4GALNT1
ISYNA1	B4GALNT1
ACTA2	B4GALNT1
TSPAN11	B4GALNT1
RERGL	B4GALNT1
FRK	B4GALNT1
CDH6	B4GALNT1
PDE1A	B4GALNT1
KCNQ4	B4GALNT1
PTCH2	B4GALNT1
RAB9B	B4GALNT1
COL21A1	B4GALNT1
ARHGEF9	B4GALNT1
LRRC4B	B4GALNT1
ANO1	B4GALNT1
LGR6	B4GALNT1
TSPAN2	B4GALNT1
RERG	B4GALNT1
PRPH	B4GALNT1
NFYA	PAN2
PRMT5	HNRNPA1
TSPOAP1	SLC26A10
LTBP1	SLC26A10
MYLK	SLC26A10
PDZD4	SLC26A10
NOTCH3	SLC26A10
PGR	SLC26A10
GNAO1	SLC26A10
ARVCF	SLC26A10
RASL12	SLC26A10
DMPK	SLC26A10
ISYNA1	SLC26A10
FRK	SLC26A10
CDH6	SLC26A10
TBX2	SLC26A10
RAB9B	SLC26A10
DSTN	SLC26A10
ARHGEF9	SLC26A10
LRRC4B	SLC26A10
RERG	SLC26A10
NOP16	ACVR1B
RRP12	ACVR1B
YBX3	ACVR1B
ENO1	ACVR1B
ITPKC	ACVR1B
GTPBP4	ACVR1B
CCDC86	ACVR1B
NOP2	ACVR1B
SDC4	ACVR1B
PAICS	ACVR1B
PPAN	ACVR1B
LDHA	ACVR1B
YARS1	ACVR1B
AGPS	CD164
SNX5	CD164
SSR3	CD164
GAS7	NHSL1
OSBPL3	NHSL1
ASAP3	NHSL1
ITPR3	NHSL1
CD276	NHSL1
DNM1	NHSL1
ST3GAL5	NHSL1
GALNT12	NHSL1
GPSM2	NHSL1
ISLR	NHSL1
TBXA2R	HEY2
LTBP1	HEY2
DGKG	HEY2
MYLK	HEY2
PDZD4	HEY2
REEP1	HEY2
SPEG	HEY2
PPP1R12B	HEY2
ITGA8	HEY2
GNAO1	HEY2
ASB2	HEY2
MYOM1	HEY2
RASL12	HEY2
GRIK5	HEY2
SGCA	HEY2
RERGL	HEY2
FRK	HEY2
RBM24	HEY2
KCNQ4	HEY2
CASQ2	HEY2
TBX2	HEY2
RAB9B	HEY2
DSTN	HEY2
PLEKHG3	HEY2
PALLD	HEY2
KCNA5	HEY2
CNN1	HEY2
LRRC4B	HEY2
MYH11	HEY2
TSPAN2	HEY2
RERG	HEY2
B4GALNT1	HEY2
SLC26A10	HEY2
POLD1	SMPD2
RANGAP1	SMPD2
CCDC61	SMPD2
GALK1	SMPD2
DHX34	SMPD2
MTMR11	MICAL1
PLEKHO1	MICAL1
TRAF1	MICAL1
CA11	MICAL1
CACNB1	MICAL1
ROGDI	MICAL1
ARHGEF10L	MICAL1
SLC22A17	MICAL1
KCTD17	MICAL1
PAPLN	MICAL1
CLIP2	MICAL1
CDK18	MICAL1
USP35	MICAL1
DOK4	MICAL1
DLG4	MICAL1
SYT11	MICAL1
P2RX4	MICAL1
HEBP2	STX11
HIPK2	STX11
PGM1	STX11
PSMD8	STX11
BNIP3L	STX11
GBE1	STX11
PRDX6	STX11
ACOT2	STX11
PRXL2A	STX11
ACO1	STX11
STAT5A	STX11
BTK	TEC
RNASET2	TEC
DGKA	TEC
DAPP1	TEC
OSBPL3	TEC
STXBP2	TEC
GPR137B	TEC
GMIP	TEC
TBC1D2	TEC
SH3BP1	TEC
TRPS1	TEC
FRMD4B	TEC
VAMP8	TEC
PSD4	TEC
MPP1	TEC
GDE1	PRADC1
PNPLA4	PRADC1
B4GALT7	PRADC1
CS	PRADC1
HAGH	PRADC1
ELOVL1	PRADC1
AAMDC	PRADC1
TECR	PRADC1
DDT	PRADC1
CYB5R3	PRADC1
POLR3H	PRADC1
VTI1B	PRADC1
ITPK1	PRADC1
CD99L2	PRADC1
NME4	PRADC1
MEGF8	PRADC1
BCL7B	PRADC1
YKT6	PRADC1
TMEM104	PRADC1
MTCH2	PRADC1
PCCB	PRADC1
CYB561D2	PRADC1
MECR	PRADC1
MAP7D1	PRADC1
B4GALT2	PRADC1
DHDDS	PRADC1
SLC25A16	PRADC1
ACADS	PRADC1
NQO2	PRADC1
TMEM53	PRADC1
LRP3	PRADC1
TUBG1	PRADC1
PDHA1	PRADC1
RTN3	PRADC1
STPG1	SEMA4F
BRCA1	SEMA4F
CPS1	SEMA4F
ERMP1	SEMA4F
TIMELESS	SEMA4F
SZRD1	RAB11FIP5
TIMELESS	CCDC142
ZNF780B	CCDC142
SEMA4F	CCDC142
CPPED1	GNS
LPGAT1	GNS
AASS	CPM
MGST1	CPM
PTGER3	CPM
HEBP2	CPM
PKP2	CPM
HIPK2	CPM
RPS6KA2	CPM
TTC38	CPM
MOCOS	CPM
ACACB	CPM
JADE1	CPM
MCCC1	CPM
OXCT1	CPM
PSMD8	CPM
BCL2L13	CPM
SLC25A1	CPM
SUN2	CPM
MTHFD1	CPM
ABCD1	CPM
SLC7A6	CPM
ZNF106	CPM
GCDH	CPM
RASSF4	CPM
LDHB	CPM
GHR	CPM
PDE8B	CPM
PRDX6	CPM
ALDH6A1	CPM
RCL1	CPM
PRXL2A	CPM
SLC66A2	CPM
CNTFR	CPM
FAM199X	CPM
TTPAL	CPM
STAT5A	CPM
SLC6A8	CPM
MCCC2	CPM
C19orf12	CPM
INPP5K	CPM
RIDA	CPM
ZBED3	CPM
WASF3	CPM
SLC39A11	CPM
CTIF	CPM
ROCK2	CPM
AASS	MDM2
FAM214A	MDM2
CELF2	MDM2
TGFBR3	MDM2
WIPI1	MDM2
RPS6KA2	MDM2
IGF2BP2	MDM2
JADE1	MDM2
SESN1	MDM2
STK17B	MDM2
MAVS	MDM2
IRAK3	MDM2
TBX15	MDM2
JAK2	MDM2
BCL2L13	MDM2
TLDC2	MDM2
SAMHD1	MDM2
ZNF106	MDM2
BNIP3L	MDM2
DENND3	MDM2
PRKAG2	MDM2
AKNA	MDM2
ZFAND5	MDM2
CHKA	MDM2
DSE	MDM2
MAN1A1	MDM2
BCL6	MDM2
ARMC8	MDM2
ERRFI1	MDM2
NID1	MDM2
SLC19A2	MDM2
FOXO3	MDM2
RCL1	MDM2
FAM199X	MDM2
TTPAL	MDM2
NCOA3	MDM2
MCCC2	MDM2
WASF3	MDM2
SLC39A11	MDM2
HSD17B4	MDM2
SORT1	MDM2
ROCK2	MDM2
CPM	MDM2
CFLAR	KLHL36
CSDE1	KLHL36
ZRANB1	KLHL36
EIF5	KLHL36
FBXW4	KLHL36
TFDP2	KLHL36
DMAC2L	KLHL36
PAICS	MPHOSPH6
POLD1	FBXL8
BICRA	FBXL8
GALK1	FBXL8
MFSD10	FBXL8
DOK1	FHOD1
SLC25A35	FHOD1
ARHGAP33	CCDC102A
TSPOAP1	CCDC102A
TBXA2R	CCDC102A
EHD3	CCDC102A
MTMR11	CCDC102A
CC2D2A	CCDC102A
CROCC	CCDC102A
CA11	CCDC102A
ROGDI	CCDC102A
GLI2	CCDC102A
NOTCH3	CCDC102A
DLG3	CCDC102A
ARVCF	CCDC102A
KCTD17	CCDC102A
ISYNA1	CCDC102A
CLIP2	CCDC102A
MDGA1	CCDC102A
DPYSL3	CCDC102A
KCNQ4	CCDC102A
USP35	CCDC102A
IFI27L2	CCDC102A
RTN2	CCDC102A
PLEKHG3	CCDC102A
CCDC136	CCDC102A
LRRC4B	CCDC102A
ACAP3	CCDC102A
TRIM47	CCDC102A
SYT11	CCDC102A
TMCC2	CCDC102A
MICAL1	CCDC102A
CLEC2D	SLC9A5
MAP4K1	SLC9A5
TMEM98	PCNX2
DCN	PCNX2
TMEM159	PCNX2
MTMR11	PCNX2
AGPAT4	PCNX2
TIMP2	PCNX2
HOMER3	PCNX2
CCN5	PCNX2
CRMP1	PCNX2
FBLN1	PCNX2
COL16A1	PCNX2
MMP2	PCNX2
ASAP3	PCNX2
FGF14	PCNX2
CD276	PCNX2
DNM1	PCNX2
P3H3	PCNX2
ST8SIA1	PCNX2
TENT5A	PCNX2
PDGFRB	PCNX2
DBN1	PCNX2
ST3GAL5	PCNX2
MFAP2	PCNX2
MAN1C1	PCNX2
PPL	PCNX2
GALNT12	PCNX2
IFI27L2	PCNX2
RECK	PCNX2
XG	PCNX2
ISLR	PCNX2
NT5E	PCNX2
NHSL1	PCNX2
ADIPOR2	URB2
ST3GAL1	URB2
GCLM	URB2
POLR3H	URB2
ITPK1	URB2
SLC1A5	URB2
POR	URB2
CLUH	URB2
MFAP3	EGLN1
MXD1	EGLN1
CDK17	EGLN1
KLF6	EGLN1
ATP8B1	EGLN1
MECOM	EGLN1
USP31	EGLN1
LEPROTL1	EGLN1
CLEC2B	EGLN1
RLF	EGLN1
MYCT1	EGLN1
TNFRSF10B	EGLN1
AFDN	EGLN1
BTG1	EGLN1
PICALM	TAF5L
GGCT	GLUL
MOCOS	GLUL
SLC7A6	GLUL
RCL1	GLUL
SLC66A2	GLUL
LPIN1	GLUL
CPM	GLUL
RBL1	RNASEL
MANBA	RNASEL
GNPDA1	RNASEL
FOXN3	CEP350
JAK2	CEP350
STK24	CEP350
AGO2	CEP350
USP15	CEP350
RNASET2	NPL
MSR1	NPL
LCP2	NPL
BCAT1	NPL
PACC1	NPL
STXBP2	NPL
GPR137B	NPL
PTPRC	NPL
PILRA	NPL
SIGLEC1	NPL
NLRC4	NPL
ADA2	NPL
TREM2	NPL
CTSZ	NPL
ACP5	NPL
