A	B
SRI	SEC61G
PDRG1	SEC61G
MRPS33	SEC61G
CINP	SEC61G
PFDN4	SEC61G
PIN4	SEC61G
PLEKHJ1	SEC61G
COMMD9	SEC61G
HDDC2	SEC61G
MRPS7	SEC61G
CHCHD5	SEC61G
DTD1	SEC61G
VPS25	SEC61G
NDUFA2	SEC61G
HMGCS1	LANCL2
ERMP1	FIGNL1
NSL1	FIGNL1
IBTK	GRSF1
GDE1	GRSF1
UQCRC1	GRSF1
RRAGD	GRSF1
STAU2	GRSF1
MAPK9	GRSF1
FECH	GRSF1
INPP5A	GRSF1
NUCKS1	GRSF1
PRKACA	GRSF1
MPP5	GRSF1
DPP8	GRSF1
UBE2D4	GRSF1
STRADB	GRSF1
WDR47	GRSF1
AKR1B1	GRSF1
MTIF2	GRSF1
L2HGDH	GRSF1
DNM1L	GRSF1
ALKBH5	GRSF1
TMEM38B	GRSF1
TMED1	GRSF1
SAMM50	GRSF1
SOS2	GRSF1
SEC23A	GRSF1
UQCC1	GRSF1
ATG4A	GRSF1
PGK1	GRSF1
VWA8	GRSF1
PHKB	GRSF1
EARS2	GRSF1
DECR1	GRSF1
LSM5	GRSF1
PHYH	GRSF1
PPP3CB	GRSF1
CCSER2	GRSF1
DUSP3	GRSF1
ATP5F1B	GRSF1
GAPDH	GRSF1
HINT3	GRSF1
EPM2A	GRSF1
HMGCS1	GRSF1
KAT2B	GRSF1
FXR1	GRSF1
TTL	GRSF1
SLC25A12	GRSF1
SCP2	GRSF1
MFN2	GRSF1
AKAP7	GRSF1
CISD1	GRSF1
RNF11	GRSF1
WWP1	GRSF1
PLA2G12A	GRSF1
SIRT5	GRSF1
GLO1	GRSF1
GOT2	GRSF1
SLC25A23	GRSF1
TRAP1	GRSF1
NDUFA5	GRSF1
PHF10	GRSF1
COX7B	GRSF1
PRKAB2	GRSF1
PDHA1	GRSF1
PTCD3	GRSF1
DHX33	ANKRD17
CIAPIN1	ANKRD17
LSG1	ANKRD17
WDR3	ANKRD17
POLR1A	ANKRD17
NUFIP1	ANKRD17
RRN3	ANKRD17
ZNF343	ANKRD17
DDX24	ANKRD17
NUP188	ANKRD17
HIVEP1	ANKRD17
MIEF1	ANKRD17
ZBED4	ANKRD17
MAPRE1	ANKRD17
GTPBP4	ANKRD17
MTPAP	ANKRD17
CPD	ANKRD17
DDX5	ANKRD17
NAA25	ANKRD17
CSNK1A1	ANKRD17
HMGXB3	ANKRD17
NCL	ANKRD17
PNO1	ANKRD17
C1orf109	ANKRD17
RLF	ANKRD17
ESYT2	ANKRD17
FASTKD2	ANKRD17
SENP5	ANKRD17
ATAD2B	ANKRD17
UTP20	ANKRD17
ARFGEF2	ANKRD17
ZNFX1	ANKRD17
USP22	ANKRD17
XPO5	ANKRD17
POLR1B	ANKRD17
NUP214	ANKRD17
HNRNPH2	ANKRD17
PAICS	ANKRD17
PSME3	ANKRD17
DHX33	UTP3
METTL1	UTP3
LSG1	UTP3
ZNF800	UTP3
POLR1A	UTP3
TRNT1	UTP3
PUM3	UTP3
DIMT1	UTP3
DNAJB11	UTP3
HM13	UTP3
RPRD1B	UTP3
TMEM87A	UTP3
TRIM35	UTP3
AVL9	UTP3
TBL2	UTP3
TMEM33	UTP3
CCDC86	UTP3
GTF2H1	UTP3
GOLT1B	UTP3
RRP9	UTP3
COQ10B	UTP3
C1orf109	UTP3
ZNFX1	UTP3
RIOK1	UTP3
NSRP1	UTP3
EMG1	UTP3
PPAT	UTP3
BCL2L2	UTP3
ARSD	ITGB4
VIM	ITGB4
EFS	ITGB4
CLIP3	ITGB4
TBX18	ITGB4
RHBDD2	WBP2
PIGQ	WBP2
POMT2	WBP2
PRICKLE3	WBP2
ABCF2	WBP2
CLEC16A	WBP2
BICRA	WBP2
ZZEF1	WBP2
TOLLIP	WBP2
SRPK1	WBP2
PSMD8	WBP2
POLRMT	WBP2
PES1	WBP2
HIRA	WBP2
SUN2	WBP2
PRMT5	WBP2
PSMA7	WBP2
APMAP	WBP2
CD99L2	WBP2
SETD6	WBP2
MED25	WBP2
EIF3B	WBP2
EIF3A	WBP2
EFTUD2	WBP2
SUPT6H	WBP2
HTATIP2	WBP2
ZPR1	WBP2
CCDC86	WBP2
TNS2	WBP2
ATP6V0E1	WBP2
RRP9	WBP2
CNPPD1	WBP2
TTF2	WBP2
CTSD	WBP2
SIL1	WBP2
POLR3GL	WBP2
DDX54	WBP2
ORMDL2	WBP2
MIF4GD	WBP2
EPS15L1	WBP2
MAP1S	WBP2
ADRM1	WBP2
TRAF7	WBP2
USP36	H3-3B
TRMT11	H3-3B
ACTB	H3-3B
SNRPA	H3-3B
RRAGB	H3-3B
CIRBP	H3-3B
SRSF5	H3-3B
EHD4	H3-3B
GDAP1	H3-3B
WDR91	H3-3B
NOD1	H3-3B
LARP4B	H3-3B
PIGL	H3-3B
TCERG1	H3-3B
TANC1	H3-3B
RCL1	H3-3B
ZSCAN18	H3-3B
KHDRBS1	H3-3B
SRSF6	H3-3B
EXOSC2	H3-3B
LAS1L	UNK
B4GALT7	UNK
TUBG2	UNK
CTSA	UNK
PTPN18	UNK
ANKRD13A	UNK
CAD	UNK
TRIP6	UNK
SRSF5	UNK
ZFYVE21	UNK
GMPR2	UNK
IFT52	UNK
USP11	UNK
LMF1	UNK
FCGRT	UNK
PRKD2	UNK
CASP2	UNK
LZTS2	UNK
MANBA	UNK
STIM2	UNK
LPXN	UNK
CD81	UNK
KCTD10	UNK
DDX55	UNK
C2CD5	UNK
COX6A1	UNK
MCM3	UNK
GNAI2	UNK
ABHD14B	UNK
P3H1	UNK
MESD	UNK
CNTRL	UNK
ABCD4	UNK
WDR11	UNK
PPP1R12C	UNK
XRCC3	UNK
ASL	UNK
IDUA	UNK
CHTF18	UNK
ERMARD	UNK
PGLS	UNK
EXOSC2	UNK
LGALS3	UNK
TMEM128	UNK
CLIP2	TRIM47
PPP1R9B	TRIM47
PIK3C2A	ZRANB2
ROCK1	ZRANB2
DNAJC10	ZRANB2
PPIE	ZRANB2
NECAP1	ZRANB2
SCFD1	ZRANB2
CWF19L1	ZRANB2
SLC25A17	ZRANB2
CDK5RAP1	ZRANB2
DHX35	ZRANB2
CLN5	ZRANB2
ZFAND1	ZRANB2
EMC2	ZRANB2
HNRNPL	ZRANB2
DDX55	ZRANB2
CAND1	ZRANB2
NUP107	ZRANB2
NUP155	ZRANB2
COMMD2	ZRANB2
ANKRD13C	ZRANB2
SERP1	ZRANB2
SEC22A	ZRANB2
KHDRBS1	ZRANB2
ECD	ZRANB2
EAPP	ZRANB2
EXOSC2	ZRANB2
TIMM10B	ZRANB2
PRKAA1	ZRANB2
TMEM128	ZRANB2
RNF10	EIF5A
AK6	EIF5A
AHCY	EIF5A
MGRN1	EIF5A
PPP2R1A	EIF5A
DUSP22	EIF5A
POLE4	EIF5A
ATP6V0B	EIF5A
LSM7	EIF5A
FNBP4	GPS2
CDK6	XAF1
POLDIP2	RIDA
NDUFAB1	RIDA
COX15	RIDA
MNAT1	RIDA
MIPEP	RIDA
EIPR1	RIDA
PEX3	RIDA
GABARAPL2	RIDA
STAU2	RIDA
MRPS10	RIDA
PTCD2	RIDA
MAPK9	RIDA
GATB	RIDA
MRPS35	RIDA
NDUFB4	RIDA
FECH	RIDA
IARS2	RIDA
FUNDC1	RIDA
EIF2B3	RIDA
CLNS1A	RIDA
MLH1	RIDA
PPP2R5C	RIDA
CPOX	RIDA
MRPL22	RIDA
AKR1B1	RIDA
MTIF2	RIDA
TMEM230	RIDA
FH	RIDA
ECHDC1	RIDA
SNRPD3	RIDA
ZMAT5	RIDA
SAMM50	RIDA
TXN2	RIDA
ATP6V1D	RIDA
VTI1B	RIDA
CINP	RIDA
DCAF11	RIDA
UQCC1	RIDA
ATG4A	RIDA
HTATSF1	RIDA
PIN4	RIDA
MRPS31	RIDA
LYRM1	RIDA
CYB5B	RIDA
COG4	RIDA
DMAC2	RIDA
BABAM1	RIDA
CHCHD2	RIDA
LSM5	RIDA
COA1	RIDA
PLGRKT	RIDA
CUEDC2	RIDA
CUL2	RIDA
RAD51C	RIDA
CBX1	RIDA
C1QBP	RIDA
C17orf75	RIDA
OCIAD1	RIDA
ELP4	RIDA
MTCH2	RIDA
PDHX	RIDA
COMMD9	RIDA
COQ5	RIDA
COPZ1	RIDA
MRPL51	RIDA
COPS7A	RIDA
TMEM14C	RIDA
ASF1A	RIDA
HDDC2	RIDA
HINT3	RIDA
MRPL18	RIDA
RNF8	RIDA
SNX3	RIDA
HBS1L	RIDA
MRPS27	RIDA
TTC1	RIDA
SELENOK	RIDA
TIMMDC1	RIDA
RNF7	RIDA
LANCL1	RIDA
SUMO1	RIDA
SCP2	RIDA
MRPL37	RIDA
PARK7	RIDA
ATP5PB	RIDA
LAMTOR2	RIDA
UCHL5	RIDA
MRPS15	RIDA
SDHB	RIDA
NSL1	RIDA
RCN2	RIDA
NDUFB3	RIDA
NDUFA8	RIDA
SLIRP	RIDA
CRIPT	RIDA
PDZD11	RIDA
DNAJC15	RIDA
ARL1	RIDA
WASHC3	RIDA
MTIF3	RIDA
KLHL7	RIDA
CISD1	RIDA
TSFM	RIDA
ATPAF1	RIDA
PLA2G12A	RIDA
FAM210B	RIDA
ATP5F1E	RIDA
MCEE	RIDA
SIRT5	RIDA
MRS2	RIDA
OARD1	RIDA
GLO1	RIDA
MRPS7	RIDA
MKKS	RIDA
TIMM17B	RIDA
PPCS	RIDA
COX7C	RIDA
EMC4	RIDA
NDUFA5	RIDA
MTX2	RIDA
ANAPC13	RIDA
NEDD8	RIDA
ITFG1	RIDA
MTRES1	RIDA
NDUFA2	RIDA
ACTR10	RIDA
SEC61G	RIDA
GRSF1	RIDA
ATP11B	VPS13B
MTMR1	VPS13B
YTHDC1	VPS13B
ASCC3	VPS13B
TCERG1	VPS13B
OCRL	VPS13B
ANKHD1	VPS13B
TMEM98	MATN2
GAS7	MATN2
ADAM22	MATN2
EPHA3	MATN2
FAM107B	MATN2
EVC	MATN2
FAP	MATN2
COBLL1	MATN2
FAT1	MATN2
SLC22A17	MATN2
PAPLN	MATN2
EFS	MATN2
CHRDL1	MATN2
PCOLCE	MATN2
SFRP4	MATN2
LGALS3BP	MATN2
COL1A1	MATN2
LAMA4	MATN2
SEMA5A	MATN2
FN1	MATN2
MAN1C1	MATN2
NRP2	MATN2
PLAGL1	MATN2
CLU	MATN2
ITIH5	MATN2
SGCE	MATN2
LSP1	MATN2
COL5A1	MATN2
NIPAL3	PCBD2
NDUFAB1	PCBD2
HCCS	PCBD2
IBTK	PCBD2
PNPLA4	PCBD2
UQCRC1	PCBD2
LARS2	PCBD2
MDH1	PCBD2
SLC30A9	PCBD2
NDUFS1	PCBD2
STAU2	PCBD2
GATB	PCBD2
MPC1	PCBD2
CS	PCBD2
FECH	PCBD2
NUCKS1	PCBD2
FUNDC1	PCBD2
HLTF	PCBD2
SDHA	PCBD2
MLH1	PCBD2
VDAC3	PCBD2
AKR1B1	PCBD2
MGST2	PCBD2
DNM1L	PCBD2
COQ9	PCBD2
MRPS33	PCBD2
DLD	PCBD2
FH	PCBD2
SPAG7	PCBD2
ERMP1	PCBD2
MACROH2A2	PCBD2
TXN2	PCBD2
FKBP3	PCBD2
DCAF11	PCBD2
UQCC1	PCBD2
NDUFAF5	PCBD2
IDH3B	PCBD2
PXMP4	PCBD2
VWA8	PCBD2
BCKDK	PCBD2
DECR1	PCBD2
MCM4	PCBD2
GYS1	PCBD2
GPI	PCBD2
HIBADH	PCBD2
LSM5	PCBD2
CHCHD3	PCBD2
COA1	PCBD2
PLGRKT	PCBD2
PHYH	PCBD2
SLC25A11	PCBD2
OCIAD1	PCBD2
NDUFC1	PCBD2
SIAE	PCBD2
FBXO3	PCBD2
PDHX	PCBD2
COQ5	PCBD2
ATP5F1B	PCBD2
TPI1	PCBD2
SMIM8	PCBD2
PEX7	PCBD2
HMGCS1	PCBD2
NNT	PCBD2
MRPS30	PCBD2
FAM162A	PCBD2
PCCB	PCBD2
FAHD2A	PCBD2
SLC25A12	PCBD2
SCP2	PCBD2
MECR	PCBD2
ATP5PB	PCBD2
MFN2	PCBD2
ACADM	PCBD2
SDHB	PCBD2
MTFR1L	PCBD2
MARC2	PCBD2
HMGN3	PCBD2
NDUFB3	PCBD2
NDUFA8	PCBD2
HSDL2	PCBD2
GOT1	PCBD2
CISD1	PCBD2
SSPN	PCBD2
TSFM	PCBD2
ATPAF1	PCBD2
PLA2G12A	PCBD2
FAM210B	PCBD2
MCEE	PCBD2
GOT2	PCBD2
MRPS7	PCBD2
AP5S1	PCBD2
COX6B1	PCBD2
ECHS1	PCBD2
NDUFA5	PCBD2
MTX2	PCBD2
RTN4IP1	PCBD2
MTRES1	PCBD2
NDUFA10	PCBD2
MPP1	PCBD2
COX7B	PCBD2
PDHA1	PCBD2
PTCD3	PCBD2
IMMT	PCBD2
MRPL35	PCBD2
COQ3	PCBD2
GRSF1	PCBD2
STARD3NL	SDF2
LYPLA2	SDF2
COASY	SDF2
PPP2R3C	SDF2
TOMM22	SDF2
DESI1	SDF2
NUBP1	SDF2
PTCD1	SDF2
YKT6	SDF2
CREB3	SDF2
RWDD1	SDF2
SMUG1	SDF2
TXNDC17	SDF2
DDA1	SDF2
IFFO1	FLOT2
PPM1F	FLOT2
EHD4	FLOT2
GSDMD	FLOT2
CAMKK2	FLOT2
PTK2B	FLOT2
CDC42EP1	FLOT2
DYRK4	ERAL1
PEX3	ERAL1
AP2S1	ERAL1
ATP6V1H	ERAL1
ACAA1	ERAL1
MED29	ERAL1
NDUFB4	ERAL1
ACTR6	ERAL1
SLC25A3	ERAL1
UBA5	ERAL1
PPIE	ERAL1
MTIF2	ERAL1
PIGS	ERAL1
TMEM230	ERAL1
ECHDC1	ERAL1
PPIL2	ERAL1
TAB1	ERAL1
ATP6V1D	ERAL1
DCAF11	ERAL1
UQCC1	ERAL1
ATG4A	ERAL1
WDR13	ERAL1
CDK16	ERAL1
CYB5B	ERAL1
CIAO3	ERAL1
MTHFSD	ERAL1
TIMM44	ERAL1
PMPCB	ERAL1
SSBP1	ERAL1
CHCHD2	ERAL1
COA1	ERAL1
RAD51C	ERAL1
OCIAD1	ERAL1
LAMTOR3	ERAL1
RAB5B	ERAL1
TMEM14C	ERAL1
RNF8	ERAL1
SNX3	ERAL1
HARS2	ERAL1
DLST	ERAL1
DNAJC15	ERAL1
MTERF4	ERAL1
ACO1	ERAL1
OARD1	ERAL1
PPCS	ERAL1
DDA1	ERAL1
RIDA	ERAL1
ARF5	PRMT7
TRAPPC6A	PRMT7
FAM76A	PRMT7
DNASE1L1	PRMT7
NCAPH2	PRMT7
SH3YL1	PRMT7
PHKA2	PRMT7
AKR7A2	PRMT7
TRAF1	PRMT7
CROCC	PRMT7
FLYWCH1	PRMT7
TARBP1	PRMT7
MCM2	PRMT7
VPS9D1	PRMT7
SMARCD3	PRMT7
RRAGB	PRMT7
SLC23A2	PRMT7
SGSM3	PRMT7
SDR39U1	PRMT7
TELO2	PRMT7
TAZ	PRMT7
USP11	PRMT7
MAGED2	PRMT7
DHRS12	PRMT7
SMPD3	PRMT7
FAH	PRMT7
NCALD	PRMT7
ERCC2	PRMT7
LIG1	PRMT7
LZTS2	PRMT7
MANBA	PRMT7
STIM2	PRMT7
DNAJC4	PRMT7
MVK	PRMT7
ABHD14B	PRMT7
DNAH1	PRMT7
HMGN3	PRMT7
PIGZ	PRMT7
NR2C1	PRMT7
ZSCAN18	PRMT7
POLM	PRMT7
UROD	PRMT7
ARMCX1	PRMT7
IDUA	PRMT7
CHTF18	PRMT7
PARP2	PRMT7
TRPM4	PRMT7
ZNF428	PRMT7
ZNF263	NIP7
NADK	NIP7
IFNGR1	NIP7
ADSS2	NIP7
VMP1	NIP7
TNFRSF1A	NIP7
TFE3	NIP7
PABPC1	NIP7
TRNT1	NIP7
NLE1	NIP7
ENO1	NIP7
RBM7	NIP7
TINF2	NIP7
RANGAP1	NIP7
KHNYN	NIP7
SUSD6	NIP7
HM13	NIP7
MON1B	NIP7
TMEM87A	NIP7
TRIM35	NIP7
INTS10	NIP7
TASOR2	NIP7
NUFIP2	NIP7
DDX5	NIP7
NAT9	NIP7
CARS1	NIP7
GTF2H1	NIP7
LTBR	NIP7
CSNK1A1	NIP7
NFE2L2	NIP7
C1orf109	NIP7
RRAGC	NIP7
KDSR	NIP7
DCAF4	NIP7
DDX31	NIP7
FRMD8	NIP7
TRMT5	NIP7
RAP1B	NIP7
ZNF317	NIP7
TRAF7	NIP7
M6PR	TERF2
NSUN2	TERF2
LSG1	TERF2
TPR	TERF2
GDI2	TERF2
SLK	TERF2
CDK13	TERF2
UIMC1	TERF2
RCOR1	TERF2
WAC	TERF2
POLDIP3	TERF2
APEX1	TERF2
DIDO1	TERF2
GARS1	TERF2
GTPBP4	TERF2
EDRF1	TERF2
RSRC2	TERF2
GON4L	TERF2
TCP1	TERF2
DDX31	TERF2
THOC2	TERF2
AAR2	TERF2
CCDC124	VPS4A
RTF2	VPS4A
PNPLA6	VPS4A
HEBP2	VPS4A
USE1	VPS4A
KARS1	VPS4A
FAM50A	VPS4A
CAPZB	VPS4A
EIF3I	VPS4A
RTRAF	VPS4A
RPL6	VPS4A
IGBP1	VPS4A
NUDC	VPS4A
COMT	VPS4A
GGA1	VPS4A
HSCB	VPS4A
MCAT	VPS4A
THOC5	VPS4A
NELFCD	VPS4A
PSMA7	VPS4A
EMD	VPS4A
TSC2	VPS4A
TSTA3	VPS4A
CLPTM1	VPS4A
PPP1R37	VPS4A
OAZ1	VPS4A
TBC1D17	VPS4A
PDCD5	VPS4A
TMEM205	VPS4A
COPE	VPS4A
TMEM147	VPS4A
RPL19	VPS4A
RNF167	VPS4A
MLX	VPS4A
RPL24	VPS4A
AUP1	VPS4A
PPP1R7	VPS4A
MAD2L2	VPS4A
MRPS15	VPS4A
RPS25	VPS4A
EIF2B2	VPS4A
TAF12	VPS4A
SIL1	VPS4A
GIPC1	VPS4A
RPS10	VPS4A
CLPP	VPS4A
TRIP10	VPS4A
SNRPD2	VPS4A
RBCK1	VPS4A
DYNLRB1	VPS4A
ERGIC3	VPS4A
YIPF2	VPS4A
RPL27	VPS4A
CC2D1A	VPS4A
KEAP1	MTSS2
BRPF3	MTSS2
ITPK1	MTSS2
MAZ	MTSS2
EIF4G1	MTSS2
LRFN3	MTSS2
TICAM1	MTSS2
TUBG1	MTSS2
LASP1	HSPA12B
TSPAN9	HSPA12B
CCDC88C	HSPA12B
EHD2	HSPA12B
VASH1	HSPA12B
LSR	HSPA12B
CAV1	HSPA12B
VSIR	HSPA12B
ARHGDIB	HSPA12B
DOCK6	HSPA12B
HMG20B	PCED1A
SP100	PCED1A
IFI35	PCED1A
TTC7A	PCED1A
MNT	PCED1A
PTPN18	PCED1A
ZCWPW1	PCED1A
CHRD	PCED1A
PSME1	PCED1A
PPM1F	PCED1A
PSME2	PCED1A
NFATC4	PCED1A
C20orf27	PCED1A
IMPDH1	PCED1A
CLIP2	PCED1A
LZTS2	PCED1A
CNTNAP1	PCED1A
ENO2	PCED1A
OGG1	PCED1A
ABHD14B	PCED1A
AKR1A1	PCED1A
RSRP1	PCED1A
EBPL	PCED1A
NAGK	PCED1A
MBOAT7	PCED1A
RRAS	PCED1A
TRAF2	PCED1A
PLD2	PCED1A
COLGALT1	PCED1A
ACAP3	PCED1A
TRIM21	PCED1A
TRIM5	PCED1A
UBA6	BTBD3
ZBTB11	BTBD3
HACD3	BTBD3
SNX5	BTBD3
KIAA0586	BTBD3
DCUN1D4	BTBD3
PTGES3	BTBD3
BBX	BTBD3
GLS	BTBD3
RNF2	BTBD3
HP1BP3	BTBD3
PHF10	BTBD3
ZNF236	BTBD3
LATS1	BTBD3
PAF1	PCNA
POLA2	PCNA
HPF1	PCNA
EED	PCNA
MAP3K4	PCNA
ALG6	PCNA
ERP29	PCNA
USP48	PCNA
AAAS	PCNA
RBM23	PCNA
CTCF	PCNA
BET1	PCNA
AP1S1	PCNA
MDM1	PCNA
SAYSD1	PCNA
BRD8	PCNA
DROSHA	PCNA
ORC4	PCNA
TIA1	PCNA
IFT46	PCNA
SUPT7L	PCNA
PUS7L	PCNA
NADK	NXT1
BCL3	NXT1
MNT	NXT1
ENO1	NXT1
NFKB2	NXT1
GTPBP1	NXT1
INTS10	NXT1
DOT1L	NXT1
IL1R1	NXT1
PHF13	NXT1
KDSR	NXT1
TNFRSF10B	NXT1
FRMD8	NXT1
ZFP36	NXT1
SAT1	NXT1
UFL1	POLR3F
PEX3	POLR3F
RFC1	POLR3F
GALC	POLR3F
ERLEC1	POLR3F
NUP37	POLR3F
KLHL20	POLR3F
EXOC1	POLR3F
HARS2	POLR3F
TIA1	POLR3F
KLHL12	POLR3F
BLZF1	POLR3F
ABCD3	POLR3F
SLC25A16	POLR3F
ASH2L	POLR3F
MCUB	RIN2
FYN	RIN2
MAN2B2	RIN2
PARP12	RIN2
ALDH18A1	RIN2
TRAM2	RIN2
SP100	RIN2
ANKRD13A	RIN2
FTL	RIN2
DPYSL2	RIN2
HPS4	RIN2
PYGL	RIN2
CDC25B	RIN2
ZC3HAV1	RIN2
AHR	RIN2
NSMCE4A	RIN2
VAT1	RIN2
GALNT7	RIN2
SASH1	RIN2
FOXP1	RIN2
WIPF1	RIN2
KDM5B	RIN2
TGIF2	RIN2
PTBP3	RIN2
LRP11	RIN2
SLC35D2	RIN2
LGALS3	RIN2
LAS1L	PTPRA
KMT2E	PTPRA
FYN	PTPRA
CLCN6	PTPRA
PTBP1	PTPRA
PIK3C2A	PTPRA
PI4K2B	PTPRA
CDK17	PTPRA
SFSWAP	PTPRA
GNAI3	PTPRA
DGKA	PTPRA
PDIA5	PTPRA
ATXN3	PTPRA
ROCK1	PTPRA
SLC44A1	PTPRA
PDE8A	PTPRA
PICALM	PTPRA
ARHGEF1	PTPRA
FAM76B	PTPRA
TULP3	PTPRA
THOC1	PTPRA
DUSP12	PTPRA
APLP2	PTPRA
KLHL42	PTPRA
DPYSL2	PTPRA
DDX17	PTPRA
SRSF5	PTPRA
PNN	PTPRA
STK4	PTPRA
JAG1	PTPRA
ATP11C	PTPRA
FMR1	PTPRA
ARHGEF7	PTPRA
CENPT	PTPRA
PIEZO1	PTPRA
PRKD2	PTPRA
GLI3	PTPRA
RAB5C	PTPRA
LUC7L3	PTPRA
RAB34	PTPRA
CD81	PTPRA
KCTD10	PTPRA
DDX55	PTPRA
CAND1	PTPRA
NUP107	PTPRA
SRSF9	PTPRA
SASH1	PTPRA
DAP	PTPRA
ACAP2	PTPRA
WIPF1	PTPRA
SRSF11	PTPRA
P3H1	PTPRA
KLF7	PTPRA
PKD2	PTPRA
CNTRL	PTPRA
NPC2	PTPRA
RBM25	PTPRA
CNRIP1	PTPRA
WDR11	PTPRA
SERP1	PTPRA
ODF2L	PTPRA
PLCG1	PTPRA
NUP85	PTPRA
RAP1B	PTPRA
PTPN12	PTPRA
APOL3	PTPRA
RAB2B	PTPRA
SLC35D2	PTPRA
PPIL4	PTPRA
RBM39	PTPRA
CAP1	PTPRA
LGALS3	PTPRA
PRKAA1	PTPRA
UNK	PTPRA
VEZT	DAP3
ATP6V0A1	DAP3
HEXB	DAP3
TBC1D22A	DAP3
POLR3E	DAP3
HSD17B10	DAP3
TOLLIP	DAP3
OSTM1	DAP3
NOA1	DAP3
KIZ	DAP3
IGBP1	DAP3
CDV3	DAP3
HSP90AB1	DAP3
POLRMT	DAP3
SNAP29	DAP3
PIGH	DAP3
TRPC4AP	DAP3
CRNKL1	DAP3
RIOK3	DAP3
SETD6	DAP3
CLPTM1	DAP3
DNAJC2	DAP3
PSMA2	DAP3
RHEB	DAP3
EIF3A	DAP3
XPNPEP1	DAP3
SUPT6H	DAP3
USP5	DAP3
SMAP1	DAP3
RAD50	DAP3
ATP6V0E1	DAP3
NIT2	DAP3
CNPPD1	DAP3
SYF2	DAP3
TAF12	DAP3
SIL1	DAP3
PIGT	DAP3
MIF4GD	DAP3
INPP5K	DAP3
WBP2	DAP3
ZNF263	KHDC4
FARP2	KHDC4
CLCN6	KHDC4
PTBP1	KHDC4
PIK3C2A	KHDC4
MRE11	KHDC4
USP36	KHDC4
PDE8A	KHDC4
YTHDC1	KHDC4
PGS1	KHDC4
NECAP1	KHDC4
G2E3	KHDC4
TRPM7	KHDC4
BTAF1	KHDC4
SLC25A17	KHDC4
BRD1	KHDC4
STK4	KHDC4
ATP11C	KHDC4
ARHGEF7	KHDC4
NRF1	KHDC4
KDM4C	KHDC4
CASC3	KHDC4
DDX5	KHDC4
DHX15	KHDC4
CAND1	KHDC4
NUP107	KHDC4
SRSF9	KHDC4
SFPQ	KHDC4
ANKRD13C	KHDC4
SERP1	KHDC4
NUP85	KHDC4
RAP1B	KHDC4
ARFIP2	KHDC4
PTPRA	KHDC4
KRIT1	ARHGEF11
RNF216	ARHGEF11
FBXO42	ARHGEF11
CUL1	ARHGEF11
GOLGA5	ARHGEF11
COASY	ARHGEF11
ATG16L1	ARHGEF11
SEPHS1	ARHGEF11
GOLGA3	ARHGEF11
SEC22C	ARHGEF11
FAM32A	ARHGEF11
GSK3A	ARHGEF11
TRIM3	ARHGEF11
SUDS3	ARHGEF11
NRBP1	ARHGEF11
CEP104	ARHGEF11
PANK2	ARHGEF11
EIF2AK4	ARHGEF11
PPFIA1	ARHGEF11
NUB1	DCAF8
MNAT1	DCAF8
ATP6V0A1	DCAF8
GABARAPL2	DCAF8
CLNS1A	DCAF8
NOA1	DCAF8
NSFL1C	DCAF8
IGBP1	DCAF8
CBX7	DCAF8
DNTTIP1	DCAF8
WDR59	DCAF8
EMC2	DCAF8
EIF4H	DCAF8
SKP1	DCAF8
SYF2	DCAF8
NEK9	DCAF8
OCRL	DCAF8
EAPP	DCAF8
DAP3	DCAF8
LASP1	SYT11
AGPAT4	SYT11
TRAM2	SYT11
EVC	SYT11
PLD1	SYT11
SLC25A43	SYT11
ITM2A	SYT11
EFHC1	SYT11
TUSC3	SYT11
CDK6	SYT11
MEOX2	SYT11
AHR	SYT11
CLIP2	SYT11
SPIN1	SYT11
SFXN3	SYT11
VAT1	SYT11
TBC1D9	SYT11
GALNT7	SYT11
CEP126	SYT11
ELK3	SYT11
MANSC1	SYT11
TBX18	SYT11
DOK1	SYT11
ADGRL2	SYT11
TEK	SYT11
HIP1	SYT11
GNAI1	SYT11
TRIM5	SYT11
UPF1	IGHMBP2
CRAMP1	IGHMBP2
LYPLA2	IGHMBP2
THAP3	IGHMBP2
AP3D1	IGHMBP2
OTUD5	IGHMBP2
AP1M1	IGHMBP2
XAB2	IGHMBP2
MAP2K7	IGHMBP2
LRCH4	IGHMBP2
CHERP	IGHMBP2
POLRMT	IGHMBP2
MED15	IGHMBP2
CABIN1	IGHMBP2
SF3A1	IGHMBP2
RNF215	IGHMBP2
ESS2	IGHMBP2
POLDIP3	IGHMBP2
SBF1	IGHMBP2
AP1B1	IGHMBP2
ASCC2	IGHMBP2
PCIF1	IGHMBP2
CLCN7	IGHMBP2
RPAP1	IGHMBP2
PPP1R37	IGHMBP2
TRMT1	IGHMBP2
CCDC130	IGHMBP2
VRK3	IGHMBP2
CACTIN	IGHMBP2
DDX49	IGHMBP2
PTCD1	IGHMBP2
HPS1	IGHMBP2
TMEM104	IGHMBP2
AMBRA1	IGHMBP2
MOGS	IGHMBP2
CNPPD1	IGHMBP2
WRAP73	IGHMBP2
ZBTB17	IGHMBP2
HS1BP3	IGHMBP2
C19orf25	IGHMBP2
RNF113A	IGHMBP2
GTF2F1	IGHMBP2
TMEM115	IGHMBP2
SCAF1	IGHMBP2
WDR24	IGHMBP2
ELOF1	IGHMBP2
MAP1S	IGHMBP2
UCK1	IGHMBP2
CHMP1A	IGHMBP2
CC2D1A	IGHMBP2
