A	B
UBQLN1	KAT7
DHX9	KAT7
CAB39	KAT7
TMEM127	KAT7
TGFBRAP1	KAT7
MRPS9	KAT7
SUCLA2	KAT7
SCRN1	KAT7
MAT2B	ACTL6A
TRAPPC3	ACTL6A
ZFR	ACTL6A
PITHD1	ACTL6A
CYB5R4	ACTL6A
GOLGA5	ACTL6A
EXOC5	ACTL6A
RAB7A	ACTL6A
MKRN2	ACTL6A
UBE2A	ACTL6A
UBE2K	ACTL6A
SLC25A24	ACTL6A
ATG16L1	ACTL6A
OGFOD1	ACTL6A
DHX32	ACTL6A
TXNL1	ACTL6A
ARCN1	ACTL6A
CNIH1	ACTL6A
VTI1B	ACTL6A
PSMB5	ACTL6A
TRIP11	ACTL6A
PSMA7	ACTL6A
CYB5B	ACTL6A
TANGO6	ACTL6A
TJP1	ACTL6A
EIF3J	ACTL6A
MTMR9	ACTL6A
FAM32A	ACTL6A
MTPN	ACTL6A
SHOC2	ACTL6A
TRIM37	ACTL6A
CCDC47	ACTL6A
MLX	ACTL6A
LAMTOR3	ACTL6A
GTF2H1	ACTL6A
CMAS	ACTL6A
TDP2	ACTL6A
RWDD1	ACTL6A
SNX3	ACTL6A
HBS1L	ACTL6A
CERT1	ACTL6A
ATP6V0E1	ACTL6A
PRKAR2A	ACTL6A
NEK4	ACTL6A
PPP1R7	ACTL6A
TMEM59	ACTL6A
RPN2	ACTL6A
RAD23B	ACTL6A
ABITRAM	ACTL6A
EIF2B2	ACTL6A
CLTA	ACTL6A
VPS26A	ACTL6A
STAMBP	ACTL6A
GLO1	ACTL6A
EMC3	ACTL6A
EIF2S2	ACTL6A
SLC35E1	ACTL6A
RNF6	ACTL6A
EMC4	ACTL6A
ACLY	ACTL6A
ARL8B	ACTL6A
ARF3	ACTL6A
EIF4E2	ACTL6A
RAC1	ACTL6A
CTPS2	NDUFB5
AKR7A2	NDUFB5
MRPL43	NDUFB5
MTA3	NDUFB5
PPP2R5A	NDUFB5
NFYC	NDUFB5
MYL6	NDUFB5
AP4S1	NDUFB5
MANBAL	NDUFB5
PXMP4	NDUFB5
MOSPD1	NDUFB5
BEX4	NDUFB5
ZNF174	NDUFB5
ASAH1	NDUFB5
RNF167	NDUFB5
ANAPC15	NDUFB5
HINT3	NDUFB5
CUTA	NDUFB5
MTFR1L	NDUFB5
GOT1	NDUFB5
ARL1	NDUFB5
ALKBH7	NDUFB5
SH3BGRL	NDUFB5
ISCU	NDUFB5
MNAT1	MRPL47
TRAPPC3	MRPL47
BTBD1	MRPL47
ELAVL1	MRPL47
ACTR6	MRPL47
MKRN2	MRPL47
DIMT1	MRPL47
ZFAND6	MRPL47
ERGIC2	MRPL47
SRRD	MRPL47
NOMO1	MRPL47
RNF8	MRPL47
HBS1L	MRPL47
SKP1	MRPL47
RNF7	MRPL47
UCHL5	MRPL47
FYTTD1	MRPL47
UBA1	MRPL47
ELP3	MRPL47
ARL8B	MRPL47
MED4	MRPL47
RAC1	MRPL47
ADIPOR2	TRA2B
ST7L	TRA2B
ERP44	TRA2B
SEC61A1	TRA2B
SNRNP40	TRA2B
RNF4	TRA2B
TAF11	TRA2B
FTSJ1	TRA2B
RDH11	TRA2B
TRNT1	TRA2B
DERL2	TRA2B
MAP3K13	TRA2B
LMAN1	TRA2B
MARK3	TRA2B
NRDC	TRA2B
RAB21	TRA2B
UBA5	TRA2B
NCOA1	TRA2B
AK6	TRA2B
METTL2A	TRA2B
MAPKAPK5	TRA2B
RBM27	TRA2B
GEMIN2	TRA2B
PIGH	TRA2B
KIAA0586	TRA2B
PSMA6	TRA2B
TM9SF4	TRA2B
APMAP	TRA2B
MAGT1	TRA2B
EMC2	TRA2B
TBL2	TRA2B
SEC61B	TRA2B
KDM4C	TRA2B
MTPAP	TRA2B
TNFAIP1	TRA2B
TMEM33	TRA2B
SRSF9	TRA2B
C6orf62	TRA2B
FAF2	TRA2B
RARS1	TRA2B
SELENOK	TRA2B
TFG	TRA2B
EIF1B	TRA2B
DGUOK	TRA2B
PLEKHB2	TRA2B
FARSB	TRA2B
ETV3	TRA2B
ZNHIT6	TRA2B
MESD	TRA2B
SPCS2	TRA2B
MED28	TRA2B
RAB14	TRA2B
ALG2	TRA2B
TCTN3	TRA2B
RCL1	TRA2B
PROSER1	TRA2B
SERP1	TRA2B
USP22	TRA2B
SSR1	TRA2B
EMG1	TRA2B
HNRNPH2	TRA2B
EMC1	TRA2B
MBD4	TRA2B
PSMA1	TRA2B
SPCS3	TRA2B
ILF3	TRA2B
EXOSC2	TRA2B
NOL11	TRA2B
SELENOS	TRA2B
SEC61G	TRA2B
C12orf29	TRA2B
HSD17B4	TRA2B
LAMTOR5	TRA2B
NAPG	TRA2B
AKIRIN2	TRA2B
MAP3K7	TRA2B
NAT10	TRA2B
CD164	TRA2B
COG3	TRA2B
IBTK	MARCHF7
LAMP2	MARCHF7
UFL1	MARCHF7
SLC30A9	MARCHF7
ZDHHC6	MARCHF7
DERA	MARCHF7
SDCCAG8	MARCHF7
EVI5	MARCHF7
MAP3K13	MARCHF7
LMAN1	MARCHF7
MAGI3	MARCHF7
WDFY1	MARCHF7
ZFAND6	MARCHF7
DNM1L	MARCHF7
SNX5	MARCHF7
SCFD1	MARCHF7
NUP50	MARCHF7
SUCO	MARCHF7
DECR1	MARCHF7
GTPBP10	MARCHF7
LARP4B	MARCHF7
OCIAD1	MARCHF7
SUB1	MARCHF7
TRAPPC13	MARCHF7
SNX4	MARCHF7
KDM5B	MARCHF7
PANK3	MARCHF7
NUP43	MARCHF7
UFM1	MARCHF7
B4GALT4	MARCHF7
SLC35B3	MARCHF7
SGPP1	MARCHF7
MBD4	MARCHF7
OSBPL2	MARCHF7
NAPG	MARCHF7
TMED7	MARCHF7
SNX14	MARCHF7
MDM2	MARCHF7
COG3	MARCHF7
SEMA3B	SCN7A
NADK	TANK
ELOVL5	TANK
RRM2B	TANK
TRAF3IP2	TANK
SOAT1	TANK
YIPF1	TANK
CTDP1	TANK
YBX3	TANK
UFD1	TANK
TRNT1	TANK
LMAN1	TANK
SEH1L	TANK
PABPC4	TANK
NUP50	TANK
RIOK3	TANK
BNIP3L	TANK
NFKBIB	TANK
ABHD17B	TANK
LARP4B	TANK
TBC1D12	TANK
EFTUD2	TANK
MAN1A1	TANK
CCNC	TANK
DUSP22	TANK
CEP70	TANK
GBE1	TANK
CLIP4	TANK
COQ10B	TANK
NOL10	TANK
TXNDC12	TANK
NT5C3A	TANK
MORF4L2	TANK
AGO2	TANK
NSRP1	TANK
DNAJB9	TANK
CCNT1	TANK
MIS18BP1	TANK
RLIM	TANK
PRKAA1	TANK
WBP2	TANK
TPT1	TANK
WDR74	TANK
FOPNL	TANK
BTG1	TANK
BTF3L4	TANK
HNRNPA1	TANK
CEP350	TANK
DRAM1	TANK
ISL1	GATA4
BARX1	GATA4
UBA6	SKIL
NUFIP2	SKIL
FGFR1OP2	SKIL
IVNS1ABP	SKIL
CHSY1	SKIL
SKAP2	EPRS
CSDE1	EPRS
ELOA	EPRS
MBTPS2	EPRS
MIPEP	EPRS
CUL3	EPRS
NCKAP1	EPRS
CS	EPRS
IPO5	EPRS
YBX1	EPRS
FECH	EPRS
RHOA	EPRS
CDC42	EPRS
NFATC3	EPRS
FDFT1	EPRS
ERC1	EPRS
PIGS	EPRS
KIF16B	EPRS
SUPT16H	EPRS
UPRT	EPRS
CDC23	EPRS
MRPS18A	EPRS
SH3GLB1	EPRS
TFIP11	EPRS
MIEF1	EPRS
ATP6V1D	EPRS
VTI1B	EPRS
EIF5	EPRS
CHD8	EPRS
CSTF1	EPRS
CRNKL1	EPRS
PBDC1	EPRS
ARL2BP	EPRS
VAC14	EPRS
TANGO6	EPRS
VPS18	EPRS
BRF2	EPRS
GSR	EPRS
TWISTNB	EPRS
MTPN	EPRS
EIF4H	EPRS
SHOC2	EPRS
TRIM37	EPRS
SLAIN2	EPRS
GRPEL1	EPRS
SC5D	EPRS
HSPA8	EPRS
RAB5B	EPRS
LDHB	EPRS
PDCD10	EPRS
NCBP2	EPRS
MOB1A	EPRS
LANCL1	EPRS
SDHB	EPRS
KLHL12	EPRS
FBXL5	EPRS
RAD23B	EPRS
MAPKAP1	EPRS
TCP1	EPRS
SNX19	EPRS
PAIP2	EPRS
NAA50	EPRS
KIAA1191	EPRS
MRM2	EPRS
KBTBD4	EPRS
MOCS3	EPRS
PEPD	EPRS
VAMP7	EPRS
USP9X	EPRS
TBCC	EPRS
MAD2L1BP	EPRS
GLO1	EPRS
GTF3C4	EPRS
TRMT5	EPRS
PPCS	EPRS
ASH2L	EPRS
MED18	EPRS
AAR2	EPRS
TUBG1	EPRS
WDR44	EPRS
TIMM10B	EPRS
UTP3	EPRS
PPP1R3D	EPRS
FAM104A	EPRS
ARL8B	EPRS
ARF3	EPRS
MRPL44	EPRS
CAB39	EPRS
ZDHHC4	EPRS
TEX2	EPRS
NDUFAB1	VPS45
IBTK	VPS45
UQCRC1	VPS45
EXTL3	VPS45
RNF14	VPS45
MDH1	VPS45
GABARAPL2	VPS45
NDUFB4	VPS45
ASB1	VPS45
IDH3G	VPS45
PFN2	VPS45
PRKACA	VPS45
SDHA	VPS45
GNAS	VPS45
DNM1L	VPS45
PEBP1	VPS45
MLF2	VPS45
USP48	VPS45
MYL6	VPS45
SRRD	VPS45
RBFOX2	VPS45
AP4S1	VPS45
PFDN4	VPS45
CD99L2	VPS45
PIN4	VPS45
ARMCX3	VPS45
BEX4	VPS45
VWA8	VPS45
TMEM205	VPS45
PPP2R1A	VPS45
HIBADH	VPS45
SPIN1	VPS45
PHYH	VPS45
RNF167	VPS45
NDUFC1	VPS45
ELP4	VPS45
KMT5B	VPS45
FBXO3	VPS45
ATP5F1B	VPS45
COX6A1	VPS45
TMEM14C	VPS45
ASF1A	VPS45
HINT3	VPS45
CUTA	VPS45
TXNDC15	VPS45
CCDC88A	VPS45
ORC4	VPS45
KIAA2013	VPS45
HMGCL	VPS45
NDUFA8	VPS45
FAM98A	VPS45
ARL1	VPS45
MTIF3	VPS45
PLA2G12A	VPS45
MEA1	VPS45
NDUFA1	VPS45
MIF4GD	VPS45
MKKS	VPS45
DYNLRB1	VPS45
TIMM17B	VPS45
COX7C	VPS45
UQCR11	VPS45
IVD	VPS45
ITFG1	VPS45
QRSL1	VPS45
NDUFA10	VPS45
IAH1	VPS45
NDUFB5	VPS45
ADIPOR2	KCTD3
SPAG9	KCTD3
REV3L	KCTD3
RANBP9	KCTD3
SLC30A9	KCTD3
TBC1D23	KCTD3
DCUN1D1	KCTD3
ZNF800	KCTD3
RC3H2	KCTD3
ATP11B	KCTD3
TAF2	KCTD3
MAP2K4	KCTD3
LRRC40	KCTD3
PSME4	KCTD3
SNX13	KCTD3
AFF4	KCTD3
BCAP29	KCTD3
ITCH	KCTD3
RIF1	KCTD3
RSBN1	KCTD3
DIS3	KCTD3
CYLD	KCTD3
TASP1	KCTD3
OSBPL8	KCTD3
SIRT1	KCTD3
ANKRD12	KCTD3
RIOK3	KCTD3
BNIP3L	KCTD3
AVL9	KCTD3
PMPCB	KCTD3
LARP4B	KCTD3
MED13	KCTD3
DHX15	KCTD3
SNX25	KCTD3
UHRF1BP1L	KCTD3
CCNC	KCTD3
TMEM30A	KCTD3
CLINT1	KCTD3
TTC33	KCTD3
CEP70	KCTD3
XRN1	KCTD3
PIKFYVE	KCTD3
CLIP4	KCTD3
RO60	KCTD3
STX12	KCTD3
FOXO3	KCTD3
RAB3GAP2	KCTD3
PANK3	KCTD3
ENY2	KCTD3
ELF1	KCTD3
PPP3CC	KCTD3
TBC1D15	KCTD3
PIK3CA	KCTD3
ZC3H7A	KCTD3
FAM199X	KCTD3
AGO2	KCTD3
NUP153	KCTD3
DEK	KCTD3
MKLN1	KCTD3
MIS18BP1	KCTD3
CAPN7	KCTD3
KRAS	KCTD3
RNF138	KCTD3
TPP2	KCTD3
PNPLA8	KCTD3
USP15	KCTD3
CEP350	KCTD3
SCYL2	KCTD3
TANK	KCTD3
HCCS	RPS6KC1
SKAP2	RPS6KC1
GDE1	RPS6KC1
UBE3C	RPS6KC1
PHF20	RPS6KC1
NSMAF	RPS6KC1
RFC1	RPS6KC1
POLR2B	RPS6KC1
RSF1	RPS6KC1
FAM120A	RPS6KC1
ARID1B	RPS6KC1
MAPK9	RPS6KC1
FOXN3	RPS6KC1
FAM168A	RPS6KC1
KMT2C	RPS6KC1
MRPS35	RPS6KC1
TNPO3	RPS6KC1
OAT	RPS6KC1
YBX1	RPS6KC1
IARS2	RPS6KC1
DPP8	RPS6KC1
EIF4G3	RPS6KC1
TOP2B	RPS6KC1
PPP2R5C	RPS6KC1
DDX1	RPS6KC1
ME2	RPS6KC1
GEMIN5	RPS6KC1
ERC1	RPS6KC1
LYRM2	RPS6KC1
HUWE1	RPS6KC1
KIF16B	RPS6KC1
PDCD7	RPS6KC1
AARS1	RPS6KC1
TXNL1	RPS6KC1
CDC23	RPS6KC1
WAC	RPS6KC1
SH3GLB1	RPS6KC1
SNAP29	RPS6KC1
EP300	RPS6KC1
VTI1B	RPS6KC1
TMED8	RPS6KC1
CRNKL1	RPS6KC1
MAPRE1	RPS6KC1
POLA1	RPS6KC1
ARMCX3	RPS6KC1
LONP2	RPS6KC1
TANGO6	RPS6KC1
NUBP1	RPS6KC1
HNRNPUL1	RPS6KC1
H2AZ2	RPS6KC1
LMBR1	RPS6KC1
TAX1BP1	RPS6KC1
TAF6	RPS6KC1
CHCHD3	RPS6KC1
BCL7B	RPS6KC1
ATE1	RPS6KC1
CCNY	RPS6KC1
DHX40	RPS6KC1
AKAP10	RPS6KC1
PDHX	RPS6KC1
CAND1	RPS6KC1
RAB5B	RPS6KC1
LDHB	RPS6KC1
TDP2	RPS6KC1
HINT3	RPS6KC1
CERT1	RPS6KC1
DROSHA	RPS6KC1
RAD50	RPS6KC1
ACTR8	RPS6KC1
KPNA1	RPS6KC1
PRKAR2A	RPS6KC1
FXR1	RPS6KC1
BBX	RPS6KC1
WDR48	RPS6KC1
CCT4	RPS6KC1
CHMP3	RPS6KC1
BIRC6	RPS6KC1
MSH6	RPS6KC1
CEP104	RPS6KC1
ASH1L	RPS6KC1
GNPAT	RPS6KC1
KLHL12	RPS6KC1
RAD23B	RPS6KC1
TRIM32	RPS6KC1
YLPM1	RPS6KC1
YPEL5	RPS6KC1
IDE	RPS6KC1
GNA13	RPS6KC1
SNX19	RPS6KC1
KDM3B	RPS6KC1
CCDC91	RPS6KC1
WWP1	RPS6KC1
PLA2G12A	RPS6KC1
VAPB	RPS6KC1
ZNF45	RPS6KC1
GLO1	RPS6KC1
TTF1	RPS6KC1
MED1	RPS6KC1
DNAJC8	RPS6KC1
TRMT5	RPS6KC1
RHOT1	RPS6KC1
CANX	RPS6KC1
IFT22	RPS6KC1
BCL2L2	RPS6KC1
SNX9	RPS6KC1
TIMM10B	RPS6KC1
GRSF1	RPS6KC1
CTNNBL1	RPS6KC1
DCTN4	RPS6KC1
MKRN1	RPS6KC1
ELP3	RPS6KC1
CCT7	RPS6KC1
GNS	RPS6KC1
CAB39	RPS6KC1
TMEM127	RPS6KC1
TGFBRAP1	RPS6KC1
EPC2	RPS6KC1
SUCLA2	RPS6KC1
SCRN1	RPS6KC1
ZDHHC4	RPS6KC1
DCAF7	RPS6KC1
KAT7	RPS6KC1
RRP15	CBWD2
ME2	CBWD2
NUDC	CBWD2
BAG1	CBWD2
PITRM1	CBWD2
ZNF330	CBWD2
PDHX	CBWD2
VPS29	CBWD2
MTRF1L	CBWD2
DARS1	CBWD2
PLEKHA3	CBWD2
NDUFA5	CBWD2
TTC22	IL1RN
TMPRSS11E	IL1RN
CEACAM5	IL1RN
GJB6	IL1RN
PI3	IL1RN
TGM3	IL1RN
KLK10	IL1RN
EPS8L1	IL1RN
RAB25	IL1RN
DSG3	IL1RN
PRSS22	IL36A
CEACAM7	IL36A
CLCA4	IL36A
TMPRSS11E	IL36A
TMEM40	IL36A
CEACAM5	IL36A
CNFN	IL36A
TGM3	IL36A
KLK8	IL36A
EPS8L1	IL36A
SPINK5	IL36A
SCEL	IL36A
IL1RN	IL36A
TTC22	IL36RN
TMPRSS11E	IL36RN
TMEM40	IL36RN
TGM1	IL36RN
KLK10	IL36RN
EPS8L1	IL36RN
SPINK5	IL36RN
SCEL	IL36RN
IL1RN	IL36RN
IL36A	IL36RN
ALS2	SMPD4
PIGQ	SMPD4
SLC66A1	SMPD4
CTNS	SMPD4
ELMO2	SMPD4
COASY	SMPD4
HDHD5	SMPD4
ZFYVE26	SMPD4
SELENOO	SMPD4
MARK3	SMPD4
SIRT6	SMPD4
SDF4	SMPD4
PGS1	SMPD4
RAB11FIP3	SMPD4
GNPTG	SMPD4
GOLGA3	SMPD4
RBM23	SMPD4
PQBP1	SMPD4
CYTH2	SMPD4
USP42	SMPD4
EDRF1	SMPD4
MED23	SMPD4
HMGXB3	SMPD4
ELMOD3	SMPD4
PRDM2	SMPD4
PLEKHM2	SMPD4
FKBP15	SMPD4
MLH3	SMPD4
NRDE2	SMPD4
TMEM214	SMPD4
RPAP2	SMPD4
C16orf70	SMPD4
CCDC93	SMPD4
HECTD3	SMPD4
WDR24	SMPD4
KRI1	SMPD4
COLGALT1	SMPD4
MLLT1	SMPD4
UCK1	SMPD4
MAP3K10	SMPD4
RBM39	SMPD4
TUT4	SMPD4
MSL3	WDR33
MAP4K5	WDR33
NCAPH2	WDR33
SLC66A1	WDR33
GPBP1	WDR33
ELMO2	WDR33
CSNK2A2	WDR33
BUD23	WDR33
REXO1	WDR33
DNM2	WDR33
NLK	WDR33
CRLS1	WDR33
MAEA	WDR33
STRN4	WDR33
MED15	WDR33
HIRA	WDR33
PPP6R2	WDR33
PIGH	WDR33
TRPC4AP	WDR33
GMEB2	WDR33
CCP110	WDR33
BLOC1S6	WDR33
SGTA	WDR33
CYTH2	WDR33
ZNF175	WDR33
TNPO2	WDR33
USP42	WDR33
URGCP	WDR33
LARP4B	WDR33
XPNPEP1	WDR33
RAB34	WDR33
FGFR1OP2	WDR33
TENT4A	WDR33
AAK1	WDR33
ATP6V0B	WDR33
RNF146	WDR33
UFM1	WDR33
SNRNP27	WDR33
USP22	WDR33
SCAF1	WDR33
FBXL12	WDR33
PHF20L1	WDR33
LRRC41	WDR33
ARFIP2	WDR33
USPL1	WDR33
SNX14	WDR33
USP15	WDR33
NFIX	CCDC115
MRPL43	CCDC115
FOXRED2	CCDC115
ASAH1	CCDC115
HOXA2	CCDC115
UBTF	CCDC115
NDUFC1	CCDC115
TRIM2	CCDC115
ACTR1B	CCDC115
TMEM9	CCDC115
FKBP9	CCDC115
PRR12	CCDC115
ATP5IF1	CCDC115
MYCBP2	SAP130
MARK4	SAP130
NCAPD2	SAP130
ARID4A	SAP130
PHF23	SAP130
SNX29	SAP130
WNK1	SAP130
EIF4B	SAP130
SPEN	SAP130
FRYL	SAP130
MCCC1	SAP130
WDR47	SAP130
IGBP1	SAP130
SNAP23	SAP130
WASHC2A	SAP130
SLC25A1	SAP130
MCM5	SAP130
EIF3D	SAP130
PMM1	SAP130
PARP4	SAP130
HERC1	SAP130
MED25	SAP130
MANSC1	SAP130
TFDP2	SAP130
CNPPD1	SAP130
SYF2	SAP130
OARD1	SAP130
RNF113A	SAP130
TMEM53	SAP130
FXR2	SAP130
SERINC3	SAP130
KLHL36	SAP130
M6PR	IMP4
RNF10	IMP4
ALAS1	IMP4
SNX1	IMP4
NSMAF	IMP4
IPO5	IMP4
NRDC	IMP4
KEAP1	IMP4
PALB2	IMP4
TXLNA	IMP4
ATG16L1	IMP4
XRN2	IMP4
DHX32	IMP4
AARS1	IMP4
TANGO6	IMP4
MON1B	IMP4
ERI1	IMP4
TWISTNB	IMP4
UBE2R2	IMP4
PITRM1	IMP4
NUP98	IMP4
METAP2	IMP4
GPN3	IMP4
RNF8	IMP4
ZBTB24	IMP4
DUSP22	IMP4
RARS1	IMP4
GORASP1	IMP4
RTN4	IMP4
C1orf109	IMP4
UTP25	IMP4
ATF6	IMP4
CPSF3	IMP4
STAU1	IMP4
POLR1B	IMP4
ZNF317	IMP4
TUBG1	IMP4
MED10	IMP4
ELP3	IMP4
THUMPD3	IMP4
CD63	IMP4
EDEM2	HS6ST1
ERLIN1	HS6ST1
SNX1	UGGT1
NUP160	UGGT1
VPS13D	UGGT1
TAF2	UGGT1
AP3D1	UGGT1
KDM5A	UGGT1
NCBP3	UGGT1
SART3	UGGT1
NRDC	UGGT1
SENP1	UGGT1
PALB2	UGGT1
KAT6A	UGGT1
ATG16L1	UGGT1
IPO11	UGGT1
KHSRP	UGGT1
XRN2	UGGT1
ESF1	UGGT1
SPTLC1	UGGT1
HNRNPC	UGGT1
UPRT	UGGT1
CRKL	UGGT1
PES1	UGGT1
MIEF1	UGGT1
CNIH1	UGGT1
CHD8	UGGT1
POLA1	UGGT1
USB1	UGGT1
CYB5B	UGGT1
USP10	UGGT1
RNF40	UGGT1
TJP1	UGGT1
EIF3J	UGGT1
SPG11	UGGT1
ERI1	UGGT1
MTPN	UGGT1
NFKB1	UGGT1
ZPR1	UGGT1
HPS5	UGGT1
C12orf49	UGGT1
MCM3	UGGT1
C6orf62	UGGT1
MRPS30	UGGT1
CNOT6	UGGT1
DROSHA	UGGT1
GORASP1	UGGT1
NCL	UGGT1
BIRC6	UGGT1
PLEKHB2	UGGT1
CEBPZ	UGGT1
THADA	UGGT1
DNAJC16	UGGT1
WDR77	UGGT1
EXOC8	UGGT1
KLHL12	UGGT1
ZNHIT6	UGGT1
GTF3C3	UGGT1
CPSF3	UGGT1
YLPM1	UGGT1
TTLL5	UGGT1
PDS5A	UGGT1
HNRNPA2B1	UGGT1
POLR1B	UGGT1
PANK2	UGGT1
HNRNPH2	UGGT1
RNF6	UGGT1
KLHDC10	UGGT1
XPO7	UGGT1
RAN	UGGT1
FBH1	UGGT1
NAT10	UGGT1
CEP350	UGGT1
TGFBRAP1	UGGT1
DLGAP4	GYPC
CDC34	GYPC
C12orf57	GYPC
LRP3	GYPC
MBTPS2	STAM
AQR	STAM
SLC39A9	STAM
MAT2B	STAM
CTNNA1	STAM
AP5M1	STAM
PKN2	STAM
CYB5R4	STAM
LAPTM4A	STAM
ERLEC1	STAM
CDC42	STAM
KDM5A	STAM
DLG1	STAM
KLHL20	STAM
USP33	STAM
UBE2K	STAM
C5orf22	STAM
GSK3B	STAM
CHMP2B	STAM
REST	STAM
WDR47	STAM
SLC25A24	STAM
CHMP5	STAM
EIF2AK1	STAM
GMCL1	STAM
ATRN	STAM
RAB18	STAM
TRIP11	STAM
ADNP	STAM
N4BP1	STAM
CYB5B	STAM
RAB11A	STAM
RAB2A	STAM
SHOC2	STAM
PRKAR1A	STAM
CMAS	STAM
COMMD2	STAM
MOB4	STAM
EXOC8	STAM
ZNHIT6	STAM
GTF3C3	STAM
RAB14	STAM
FBXW2	STAM
PPP6C	STAM
FCF1	STAM
SEPTIN7	STAM
KLHL7	STAM
RNF11	STAM
SSR1	STAM
TM9SF2	STAM
RNF6	STAM
KLHDC10	STAM
SNX6	STAM
ACTR10	STAM
ANKRD17	STAM
AP3B1	STAM
THUMPD3	STAM
TMED7	STAM
MRPL44	STAM
RAC1	STAM
GPBP1	ABI1
TRAM1	ABI1
ERLEC1	ABI1
CLNS1A	ABI1
LMAN1	ABI1
SRI	ABI1
GSK3B	ABI1
TNPO1	ABI1
MTAP	ABI1
ABHD12	ABI1
GID8	ABI1
PLS3	ABI1
RP2	ABI1
NDFIP2	ABI1
DECR1	ABI1
RAB2A	ABI1
YWHAE	ABI1
TMEM33	ABI1
USP46	ABI1
CLCN3	ABI1
GALNT7	ABI1
LTA4H	ABI1
PLEKHB2	ABI1
SCP2	ABI1
BLZF1	ABI1
RCN2	ABI1
MYL12B	ABI1
LGALSL	ABI1
TMPO	ABI1
SEC22A	ABI1
B4GALT4	ABI1
RAP2A	ABI1
MGME1	ABI1
REEP5	ABI1
SLC35D2	ABI1
IER3IP1	ABI1
APPL2	ABI1
ELOA	YME1L1
PSMC4	YME1L1
VEZT	YME1L1
PITHD1	YME1L1
WDR3	YME1L1
CYB5R4	YME1L1
ARFGEF1	YME1L1
HUWE1	YME1L1
DHX32	YME1L1
CMTM6	YME1L1
SNAP23	YME1L1
MIEF1	YME1L1
TMED8	YME1L1
CSTF1	YME1L1
TJP1	YME1L1
DHX40	YME1L1
CMAS	YME1L1
ACTR8	YME1L1
TXNDC9	YME1L1
EXOC8	YME1L1
COIL	YME1L1
GTF3C4	YME1L1
UTP3	YME1L1
ARF3	YME1L1
FBXO21	YME1L1
MRPL44	YME1L1
KAT7	YME1L1
ACTL6A	YME1L1
RANBP9	DNAJC1
ABCF2	DNAJC1
CTDP1	DNAJC1
CSNK2A2	DNAJC1
TCOF1	DNAJC1
UBE2D1	DNAJC1
TRNT1	DNAJC1
RBM7	DNAJC1
NRDC	DNAJC1
KEAP1	DNAJC1
DHX32	DNAJC1
PABPC4	DNAJC1
WAC	DNAJC1
HSP90AB1	DNAJC1
PES1	DNAJC1
HIRA	DNAJC1
ABHD4	DNAJC1
TIMM9	DNAJC1
PSMA6	DNAJC1
STK4	DNAJC1
PSMA7	DNAJC1
APMAP	DNAJC1
ERI1	DNAJC1
NFKBIB	DNAJC1
UBE2R2	DNAJC1
BCCIP	DNAJC1
NUP88	DNAJC1
BLMH	DNAJC1
EFTUD2	DNAJC1
NFKB1	DNAJC1
GRPEL1	DNAJC1
ZPR1	DNAJC1
PUS3	DNAJC1
NUP98	DNAJC1
PTGES3	DNAJC1
MTRF1L	DNAJC1
DUSP22	DNAJC1
CEP70	DNAJC1
EIF1B	DNAJC1
NOL10	DNAJC1
CEBPZ	DNAJC1
SRSF4	DNAJC1
RPF1	DNAJC1
TMED5	DNAJC1
SET	DNAJC1
ALG2	DNAJC1
KDSR	DNAJC1
TCP1	DNAJC1
TAF12	DNAJC1
STAU1	DNAJC1
DDX27	DNAJC1
EMC3	DNAJC1
UBA2	DNAJC1
DNAJB9	DNAJC1
MLLT1	DNAJC1
EIF2S3	DNAJC1
ABCB7	DNAJC1
POMP	DNAJC1
TPT1	DNAJC1
WDR74	DNAJC1
FOPNL	DNAJC1
MORC2	DNAJC1
GNL2	DNAJC1
PNPLA8	DNAJC1
NMT1	DNAJC1
TANK	DNAJC1
IMP4	DNAJC1
SLC35A3	NIPSNAP3A
ADIPOR2	LRRC8A
KIAA0100	LRRC8A
ALAS1	LRRC8A
CHPF2	LRRC8A
PHF23	LRRC8A
AIFM2	LRRC8A
SZRD1	LRRC8A
SPEN	LRRC8A
ELOVL1	LRRC8A
DHX8	LRRC8A
TOLLIP	LRRC8A
SRCAP	LRRC8A
ATXN7L3	LRRC8A
KHSRP	LRRC8A
GCN1	LRRC8A
TFIP11	LRRC8A
TCF20	LRRC8A
SBF1	LRRC8A
DNAJC5	LRRC8A
SEC23B	LRRC8A
SLC35A2	LRRC8A
RNF40	LRRC8A
NFKBIB	LRRC8A
YKT6	LRRC8A
LRRC59	LRRC8A
KLHL2	LRRC8A
C12orf49	LRRC8A
SLC39A7	LRRC8A
EIF4G1	LRRC8A
HDLBP	LRRC8A
ETV3	LRRC8A
PRDX1	LRRC8A
ARID1A	LRRC8A
RPN2	LRRC8A
UBN1	LRRC8A
ORMDL2	LRRC8A
OPA3	LRRC8A
PANK2	LRRC8A
PLAGL2	LRRC8A
ELK1	LRRC8A
SMARCA4	LRRC8A
ACLY	LRRC8A
TRAF7	LRRC8A
SELENOS	LRRC8A
DNAJC14	LRRC8A
RAB11FIP5	LRRC8A
TTC19	CDK9
ZCCHC8	CDK9
PNKP	CDK9
PHKA2	CDK9
WDR37	CDK9
TTC17	CDK9
ANAPC4	CDK9
BICRA	CDK9
SMARCD1	CDK9
RNF126	CDK9
