name1	name2
EDC3	LARGE1
EDC3	PGAP2
EDC3	ARHGEF6
EDC3	ZNF711
EDC3	PAK3
EDC3	PTCHD1
EDC3	CNKSR2
EDC3	ZNF81
EDC3	FRMPD4
EDC3	CLCN4
EDC3	USP27X
EDC3	GDI1
EDC3	ZNF41
EDC3	AGTR2
EDC3	RLIM
EDC3	TSPAN7
EDC3	ARFGEF2
EDC3	CTSD
EDC3	MARVELD2
EDC3	FMN2
EDC3	EPS8
EDC3	POMK
EDC3	TUSC3
EDC3	DOCK7
EDC3	CCDC88C
EDC3	SERPINB6
EDC3	CACNG2
EDC3	POMT2
EDC3	GMPPB
EDC3	PCDH15
EDC3	MYO7A
EDC3	ESPN
EDC3	ACY1
EDC3	KATNB1
EDC3	ILDR1
EDC3	SNAP29
EDC3	TUBB2B
EDC3	POMT1
EDC3	PLP1
EDC3	NGF
EDC3	HEPACAM
EDC3	AP4S1
EDC3	ACTG1
EDC3	PNKP
EDC3	DARS
EDC3	LHFPL5
EDC3	L2HGDH
EDC3	SLC33A1
EDC3	TBC1D24
EDC3	ADAR
EDC3	RNASEH2B
EDC3	PSPH
EDC3	NAT8L
EDC3	TUBA8
EDC3	IGF1
EDC3	LRP5
EDC3	GFAP
EDC3	UPB1
EDC3	TK2
EDC3	TECTA
EDC3	BRF1
EDC3	EEF1A2
EDC3	PSAT1
EDC3	KHDC3L
EDC3	LOXHD1
EDC3	GRXCR2
EDC3	GATM
EDC3	MSRB3
EDC3	CLDN14
EDC3	CNNM2
EDC3	RNASET2
EDC3	DIAPH1
EDC3	PTPRQ
EDC3	CHRNA7
EDC3	LRTOMT
EDC3	HGF
EDC3	CERS1
EDC3	CYP2C19
EDC3	C12orf57
EDC3	ADAT3
EDC3	GAD1
EDC3	CWF19L1
EDC3	CDH15
EDC3	ALG11
EDC3	ADSL
EDC3	TMIE
EDC3	DLAT
EDC3	ATP6AP2
EDC3	CDKL5
EDC3	PJVK
EDC3	ZBTB18
EDC3	TTI2
EDC3	TPRN
EDC3	GPSM2
EDC3	MYO15A
EDC3	CDK5RAP2
EDC3	CENPJ
EDC3	TRAPPC9
EDC3	S1PR2
EDC3	CEP135
EDC3	COX15
EDC3	RIPOR2
EDC3	MLC1
EDC3	NDE1
EDC3	SUCLA2
EDC3	GRIK2
EDC3	PCLO
EDC3	RFT1
EDC3	CABP2
EDC3	PLA2G6
EDC3	PTS
EDC3	DCHS1
EDC3	CLIC5
EDC3	DIP2B
EDC3	WDR62
EDC3	CIB2
EDC3	SURF1
EDC3	C2CD3
EDC3	GRXCR1
EDC3	PTRH2
EDC3	AP4E1
EDC3	GLYCTK
EDC3	SYNE4
EDC3	METTL23
EDC3	KIRREL3
EDC3	HARS2
EDC3	NDUFA9
EDC3	NDUFA10
EDC3	NDUFAF2
EDC3	NDUFAF6
EDC3	NDUFS3
EDC3	NDUFS4
EDC3	FOXRED1
EDC3	NDUFA2
EDC3	NDUFA12
EDC3	GIPC3
EDC3	ASPM
EDC3	RNASEH2A
EDC3	SPR
EDC3	OTOG
EDC3	CC2D1A
EDC3	TSPEAR
EDC3	FOLR1
EDC3	DDX3X
EDC3	EPB41L1
EDC3	CYP26C1
EDC3	VARS2
EDC3	MPDZ
EDC3	PGAP3
EDC3	SNX14
EDC3	SPTAN1
EDC3	TRIOBP
EDC3	ADCY1
EDC3	CRADD
EDC3	GRIN1
EDC3	ESRRB
EDC3	KCTD7
EDC3	VPS53
EDC3	KPTN
EDC3	RDX
JPH1	GDAP1
JPH1	GARS
JPH1	KIF1B
JPH1	HK1
JPH1	LITAF
JPH1	SPG11
JPH1	RAB7A
JPH1	PRX
JPH1	EGR2
JPH1	MPZ
JPH1	HSPB1
JPH1	REEP1
JPH1	TFG
JPH1	IGHMBP2
JPH1	AARS
JPH1	MYOT
JPH1	DCAF8
JPH1	HSPB8
JPH1	GJB1
JPH1	BIN1
JPH1	CCT5
JPH1	SPTLC1
JPH1	SETX
JPH1	NDRG1
JPH1	SH3TC2
JPH1	GAN
JPH1	KHDC3L
JPH1	DYSF
JPH1	INF2
JPH1	CYP2C19
JPH1	DNAJB2
JPH1	DYNC1H1
JPH1	SACS
JPH1	DDHD1
JPH1	NEFL
JPH1	MFN2
JPH1	COX6A1
JPH1	HSPB3
JPH1	APTX
JPH1	SIGMAR1
JPH1	MTMR2
JPH1	ARHGEF10
JPH1	CYP26C1
JPH1	LRSAM1
JPH1	YARS
JPH1	SBF2
GDAP1	SMN1
GDAP1	GARS
GDAP1	KIF1B
GDAP1	HK1
GDAP1	LITAF
GDAP1	SPG11
GDAP1	RAB7A
GDAP1	PRX
GDAP1	EGR2
GDAP1	MPZ
GDAP1	HSPB1
GDAP1	REEP1
GDAP1	TFG
GDAP1	FAM126A
GDAP1	IGHMBP2
GDAP1	AARS
GDAP1	MYOT
GDAP1	TRIM2
GDAP1	DCAF8
GDAP1	HSPB8
GDAP1	GJB1
GDAP1	BIN1
GDAP1	SPTLC1
GDAP1	NDRG1
GDAP1	SH3TC2
GDAP1	TRPV4
GDAP1	GAN
GDAP1	INF2
GDAP1	KARS
GDAP1	DNAJB2
GDAP1	DYNC1H1
GDAP1	SACS
GDAP1	TDP1
GDAP1	DDHD1
GDAP1	NEFL
GDAP1	MFN2
GDAP1	COX6A1
GDAP1	HSPB3
GDAP1	APTX
GDAP1	SIGMAR1
GDAP1	MTMR2
GDAP1	ARHGEF10
GDAP1	SLC5A7
GDAP1	SYT2
GDAP1	LRSAM1
GDAP1	YARS
GDAP1	SBF2
SOS1	CHD7
SOS1	SEMA3E
SOS1	KAT6B
SOS1	PEX6
SOS1	HRAS
SOS1	FBN1
SOS1	PEX1
SOS1	PEX5
SOS1	PEX3
SOS1	FGFR2
SOS1	TFAP2A
SOS1	NSUN2
SOS1	ABCC9
SOS1	KANSL1
SOS1	MAP2K2
SOS1	MED12
SOS1	RPS6KA3
SOS1	PTCH1
SOS1	ELN
SOS1	GATA4
SOS1	TBX1
SOS1	MEGF8
SOS1	CHRNG
SOS1	NAA10
SOS1	SHOC2
SOS1	RMRP
SOS1	RB1
SOS1	SOS2
SOS1	RAF1
SOS1	DVL1
SOS1	DHCR7
SOS1	CD96
SOS1	CRBN
SOS1	KIF7
SOS1	VPS13B
SOS1	SKI
SOS1	NF1
SOS1	NOTCH2
SOS1	SPECC1L
SOS1	CBL
SOS1	CCDC22
SOS1	GP1BB
SOS1	FGD1
SOS1	TGDS
SOS1	PTPN11
SOS1	COLEC11
SOS1	ROR2
SOS1	SIN3A
SOS1	GPC4
SOS1	GPC3
SOS1	TBL2
SOS1	LIMK1
SOS1	GTF2IRD1
SOS1	CLIP2
SOS1	BAZ1B
SOS1	GTF2I
SOS1	RFC2
SOS1	RAB3GAP2
SOS1	ZEB2
SOS1	MAP2K1
SOS1	XYLT1
SOS1	SMC3
SOS1	PRDM16
SOS1	RIN2
SOS1	XYLT2
SOS1	RIT1
SOS1	RASA2
SOS1	LZTR1
SOS1	A2ML1
SOS1	ARID1B
SOS1	LETM1
SOS1	NSD2
SOS1	NELFA
SOS1	TBL1XR1
SOS1	B3GLCT
SOS1	EP300
SOS1	EFNB1
SOS1	NIPBL
SOS1	WNT5A
SOS1	FGFRL1
SOS1	CPLX1
SOS1	CTBP1
SOS1	CHL1
SOS1	CNTN4
SOS1	SMC1A
SOS1	HDAC8
SOS1	RAD21
SOS1	CREBBP
SOS1	SPRED1
LHB	MAP3K1
LHB	SRY
LHB	WDR11
LHB	ZFPM2
LHB	NR5A1
LHB	TAC3
LHB	NR0B1
LHB	FSHB
LHB	NOBOX
LHB	CCDC141
LHB	FEZF1
LHB	GNRH1
LHB	GNRHR
LHB	AXL
LHB	FGF17
LHB	SPRY4
LHB	SRA1
LHB	WWOX
LHB	KHDC3L
LHB	CYP2C19
LHB	CYP17A1
LHB	CYB5A
LHB	KISS1
LHB	CYP26C1
LHB	VAMP7
SNORD118	ARSA
SNORD118	DARS2
SNORD118	STUB1
SNORD118	PRDM8
SNORD118	PPP2R2B
SNORD118	FA2H
SNORD118	FAM126A
SNORD118	PRICKLE1
SNORD118	MAT1A
SNORD118	CCDC88C
SNORD118	ADGRG1
SNORD118	PLP1
SNORD118	OPA3
SNORD118	HEPACAM
SNORD118	HTRA1
SNORD118	PRKRA
SNORD118	GRID2
SNORD118	CSF1R
SNORD118	ATCAY
SNORD118	NAT8L
SNORD118	SYNJ1
SNORD118	SLC20A2
SNORD118	MICU1
SNORD118	KHDC3L
SNORD118	RNASET2
SNORD118	GNAL
SNORD118	WDR45
SNORD118	ATP13A2
SNORD118	CYP2C19
SNORD118	FBXO7
SNORD118	CSTB
SNORD118	CTSF
SNORD118	AFG3L2
SNORD118	CYP2U1
SNORD118	ATN1
SNORD118	TTC19
SNORD118	RTTN
SNORD118	SLC1A3
SNORD118	SLC19A3
SNORD118	GAMT
SNORD118	DNAL4
SNORD118	KCNC1
SNORD118	TGM6
SNORD118	ATXN10
SNORD118	KIF1C
SNORD118	TSEN2
SNORD118	SPR
SNORD118	UQCRQ
SNORD118	CYP26C1
SNORD118	ISCA2
SNORD118	PYCR2
SNORD118	HPCA
HPRT1	MUT
HPRT1	ZNF711
HPRT1	CLCN4
HPRT1	GDI1
HPRT1	TSPAN7
HPRT1	ARG1
HPRT1	MCCC1
HPRT1	UQCRQ
SCARB2	MEFV
SCARB2	ATP7B
SCARB2	HMOX1
VIPAS39	VPS33B
MKKS	CHD7
MKKS	SEMA3E
MKKS	KAT6B
MKKS	ERCC4
MKKS	PEX1
MKKS	PEX5
MKKS	FANCB
MKKS	FGFR2
MKKS	GLI3
MKKS	NSD1
MKKS	TFAP2A
MKKS	GJA1
MKKS	NSUN2
MKKS	CPLANE1
MKKS	BBS2
MKKS	ARL6
MKKS	RAD51
MKKS	ELN
MKKS	GATA4
MKKS	TBX1
MKKS	SDCCAG8
MKKS	IFT140
MKKS	NAA10
MKKS	IFT27
MKKS	PNPLA6
MKKS	PORCN
MKKS	NPHP1
MKKS	BBIP1
MKKS	BBS1
MKKS	BBS4
MKKS	BBS9
MKKS	BBS12
MKKS	TRIM32
MKKS	BBS7
MKKS	IFT172
MKKS	WDPCP
MKKS	MKS1
MKKS	BBS5
MKKS	LZTFL1
MKKS	BBS10
MKKS	C8orf37
MKKS	DHCR7
MKKS	CD96
MKKS	WDR35
MKKS	FANCD2
MKKS	CEP120
MKKS	SALL1
MKKS	KIF7
MKKS	SKI
MKKS	TCTN2
MKKS	CCDC22
MKKS	COMT
MKKS	SEC24C
MKKS	ARVCF
MKKS	UFD1
MKKS	HIRA
MKKS	GP1BB
MKKS	JMJD1C
MKKS	RREB1
MKKS	PIGN
MKKS	ROR2
MKKS	TMEM216
MKKS	FANCF
MKKS	PALB2
MKKS	BRCA2
MKKS	GPC4
MKKS	GPC3
MKKS	ESCO2
MKKS	TBL2
MKKS	LIMK1
MKKS	GTF2IRD1
MKKS	CLIP2
MKKS	BAZ1B
MKKS	GTF2I
MKKS	RFC2
MKKS	RAB3GAP2
MKKS	KMT2D
MKKS	SMC3
MKKS	KCNAB2
MKKS	GABRD
MKKS	PRDM16
MKKS	RERE
MKKS	WASHC5
MKKS	SIX6
MKKS	FANCC
MKKS	FANCM
MKKS	RAD51C
MKKS	UBE2T
MKKS	FANCI
MKKS	FANCL
MKKS	SLX4
MKKS	BRIP1
MKKS	MAD2L2
MKKS	XRCC2
MKKS	ARID1B
MKKS	B3GLCT
MKKS	GANAB
MKKS	EP300
MKKS	WDR60
MKKS	IFT80
MKKS	RAB23
MKKS	NIPBL
MKKS	WNT5A
MKKS	WDR34
MKKS	SMC1A
MKKS	HDAC8
MKKS	RAD21
MKKS	DYNC2H1
MKKS	CREBBP
MKKS	FRAS1
MKKS	GRIP1
MKKS	FREM2
CEP19	ALMS1
CEP19	CATSPER1
CEP19	CYP7A1
CEP19	LIPC
CEP19	LDLRAP1
CEP19	APOB
CEP19	PCSK9
CEP19	LDLR
CEP19	DYRK1B
CEP19	ZP1
CEP19	APOA5
CEP19	AURKC
EPCAM	HMBS
EPCAM	TP53
EPCAM	CTNNB1
EPCAM	POLG
EPCAM	FAN1
EPCAM	KCNQ3
EPCAM	VPS13A
EPCAM	COX1
EPCAM	COX3
EPCAM	ND1
EPCAM	ND4
EPCAM	ND5
EPCAM	ND6
EPCAM	TGFBR2
EPCAM	TRNH
EPCAM	TRNL1
EPCAM	TRNQ
EPCAM	TRNS1
EPCAM	TRNF
EPCAM	TRNS2
EPCAM	COX2
EPCAM	TRNW
EPCAM	MSH6
EPCAM	PMS2
EPCAM	MLH1
EPCAM	MSH2
EPCAM	PMS1
EPCAM	MLH3
AXIN2	MUTYH
AXIN2	APC
AXIN2	WNT10A
AXIN2	MSX1
AXIN2	LRP6
AXIN2	MSH3
AXIN2	SRC
AXIN2	DLC1
AXIN2	DCC
AXIN2	PAX9
AXIN2	TGFA
CHD7	SEMA3E
CHD7	KAT6B
CHD7	PEX6
CHD7	HRAS
CHD7	SHANK3
CHD7	ERCC4
CHD7	FBN1
CHD7	SOX10
CHD7	PEX16
CHD7	PEX1
CHD7	PEX5
CHD7	PEX10
CHD7	PEX12
CHD7	PEX14
CHD7	PEX26
CHD7	PEX3
CHD7	PEX11B
CHD7	SRCAP
CHD7	FANCB
CHD7	STRA6
CHD7	FGFR2
CHD7	GLI3
CHD7	PQBP1
CHD7	NSD1
CHD7	POLR1C
CHD7	PCNT
CHD7	TFAP2A
CHD7	RAB18
CHD7	GJA1
CHD7	NSUN2
CHD7	POR
CHD7	KANSL1
CHD7	SHH
CHD7	PIEZO2
CHD7	CCBE1
CHD7	ARID1A
CHD7	PROP1
CHD7	EBP
CHD7	MAP2K2
CHD7	MAPRE2
CHD7	CPLANE1
CHD7	ALMS1
CHD7	MECP2
CHD7	MED12
CHD7	SF3B4
CHD7	PTCH1
CHD7	SRY
CHD7	ERCC5
CHD7	RAD51
CHD7	TMEM237
CHD7	ELN
CHD7	WDR11
CHD7	FANCE
CHD7	GATA4
CHD7	TBX1
CHD7	ZFPM2
CHD7	MEGF8
CHD7	CHRNG
CHD7	NR5A1
CHD7	NAA10
CHD7	DCLRE1C
CHD7	RMRP
CHD7	IL7R
CHD7	IL2RG
CHD7	OCRL
CHD7	POLR1D
CHD7	PNPLA6
CHD7	KIAA0586
CHD7	SOS2
CHD7	RAF1
CHD7	TP63
CHD7	PROKR2
CHD7	PORCN
CHD7	NPHP1
CHD7	IFT172
CHD7	WDPCP
CHD7	MKS1
CHD7	DHCR7
CHD7	CD96
CHD7	TAC3
CHD7	POU1F1
CHD7	FANCD2
CHD7	MLXIPL
CHD7	CEP120
CHD7	SOX2
CHD7	SOX3
CHD7	HESX1
CHD7	OTX2
CHD7	ARNT2
CHD7	CRBN
CHD7	SALL1
CHD7	ACTB
CHD7	KIF7
CHD7	AIP
CHD7	VPS13B
CHD7	SKI
CHD7	CRKL
CHD7	MAPK1
CHD7	NOTCH2
CHD7	SATB2
CHD7	TCTN2
CHD7	MKRN3
CHD7	GLI2
CHD7	SPECC1L
CHD7	FANCG
CHD7	CBL
CHD7	SOX9
CHD7	CCDC22
CHD7	FLI1
CHD7	AFF4
CHD7	FIG4
CHD7	COMT
CHD7	SEC24C
CHD7	ARVCF
CHD7	UFD1
CHD7	HIRA
CHD7	GP1BB
CHD7	JMJD1C
CHD7	RREB1
CHD7	FAT4
CHD7	TACR3
CHD7	FGD1
CHD7	IL17RD
CHD7	FEZF1
CHD7	GNRH1
CHD7	GNRHR
CHD7	FGF17
CHD7	FLRT3
CHD7	SPRY4
CHD7	BUB1B
CHD7	CUL4B
CHD7	TGDS
CHD7	PIGN
CHD7	SNORD116-1
CHD7	SNORD115-1
CHD7	NDN
CHD7	IPW
CHD7	PWRN1
CHD7	PWAR1
CHD7	MKRN3-AS1
CHD7	HERC2
CHD7	NPAP1
CHD7	SNRPN
CHD7	PTPN11
CHD7	ROR2
CHD7	SIN3A
CHD7	TMEM216
CHD7	FANCF
CHD7	RAI1
CHD7	FLII
CHD7	LHX4
CHD7	CDKN1C
CHD7	PALB2
CHD7	WWOX
CHD7	HSPG2
CHD7	ATP6V0A2
CHD7	BRCA2
CHD7	GPC4
CHD7	GPC3
CHD7	ESCO2
CHD7	ANOS1
CHD7	SLC29A3
CHD7	PROK2
CHD7	SEMA3A
CHD7	FGF8
CHD7	HS6ST1
CHD7	KISS1R
CHD7	NSMF
CHD7	TBL2
CHD7	LIMK1
CHD7	GTF2IRD1
CHD7	CLIP2
CHD7	BAZ1B
CHD7	GTF2I
CHD7	RFC2
CHD7	ANK1
CHD7	NSDHL
CHD7	RAB3GAP1
CHD7	RAB3GAP2
CHD7	TGFB1
CHD7	ZEB2
CHD7	MAP2K1
CHD7	KMT2D
CHD7	SMC3
CHD7	KCNAB2
CHD7	GABRD
CHD7	PRDM16
CHD7	RERE
CHD7	WASHC5
CHD7	BMP4
CHD7	RNU4ATAC
CHD7	EHMT1
CHD7	INSR
CHD7	TUBB
CHD7	SIX6
CHD7	FANCC
CHD7	ORC1
CHD7	RIT1
CHD7	RASA2
CHD7	LZTR1
CHD7	A2ML1
CHD7	FANCM
CHD7	RAD51C
CHD7	UBE2T
CHD7	FANCI
CHD7	FANCL
CHD7	SLX4
CHD7	BRIP1
CHD7	MAD2L2
CHD7	XRCC2
CHD7	FANCA
CHD7	SETBP1
CHD7	ARID1B
CHD7	CEP57
CHD7	LETM1
CHD7	NSD2
CHD7	NELFA
CHD7	B3GLCT
CHD7	EP300
CHD7	BUB3
CHD7	BUB1
CHD7	SH2B1
CHD7	TBX3
CHD7	B9D1
CHD7	MBTPS2
CHD7	PHF6
CHD7	RAB23
CHD7	RAP1A
CHD7	RAP1B
CHD7	NIPBL
CHD7	HYLS1
CHD7	CSPP1
CHD7	SMARCA4
CHD7	SOX11
CHD7	SMARCE1
CHD7	TMEM231
CHD7	FGFRL1
CHD7	CPLX1
CHD7	CTBP1
CHD7	CHL1
CHD7	CNTN4
CHD7	SMC1A
CHD7	PIGL
CHD7	AMER1
CHD7	HDAC4
CHD7	DCHS1
CHD7	HDAC8
CHD7	RAD21
CHD7	G6PC3
CHD7	KISS1
CHD7	CREBBP
CHD7	FRAS1
CHD7	GRIP1
CHD7	FREM2
CHD7	TCOF1
SEMA3E	KAT6B
SEMA3E	CCNQ
SEMA3E	PEX6
SEMA3E	HRAS
SEMA3E	SHANK3
SEMA3E	ERCC4
SEMA3E	FBN1
SEMA3E	WNT3
SEMA3E	GATA6
SEMA3E	PAFAH1B1
SEMA3E	PEX1
SEMA3E	PEX5
SEMA3E	PEX12
SEMA3E	PEX3
SEMA3E	DHODH
SEMA3E	FANCB
SEMA3E	ZIC3
SEMA3E	CHN1
SEMA3E	STRA6
SEMA3E	FGFR2
SEMA3E	GLI3
SEMA3E	PQBP1
SEMA3E	POLR1C
SEMA3E	TFAP2A
SEMA3E	RAB18
SEMA3E	GJA1
SEMA3E	NSUN2
SEMA3E	POR
SEMA3E	KANSL1
SEMA3E	SHH
SEMA3E	PRRX1
SEMA3E	PIEZO2
SEMA3E	CCBE1
SEMA3E	ARID1A
SEMA3E	EBP
SEMA3E	MAP2K2
SEMA3E	MAPRE2
SEMA3E	CPLANE1
SEMA3E	MED12
SEMA3E	ARX
SEMA3E	SF3B4
SEMA3E	PTCH1
SEMA3E	SRY
SEMA3E	RAD51
SEMA3E	TMEM237
SEMA3E	ELN
SEMA3E	FANCE
SEMA3E	GATA4
SEMA3E	TBX1
SEMA3E	JAG1
SEMA3E	MEGF8
SEMA3E	CHRNG
SEMA3E	EYA1
SEMA3E	COL25A1
SEMA3E	NAA10
SEMA3E	RB1
SEMA3E	POLR1D
SEMA3E	KIAA0586
SEMA3E	SOS2
SEMA3E	RAF1
SEMA3E	TP63
SEMA3E	PROKR2
SEMA3E	DVL1
SEMA3E	PORCN
SEMA3E	WDPCP
SEMA3E	MKS1
SEMA3E	DHCR7
SEMA3E	CD96
SEMA3E	HOXD13
SEMA3E	POU1F1
SEMA3E	WDR35
SEMA3E	FANCD2
SEMA3E	MLXIPL
SEMA3E	CEP120
SEMA3E	SOX2
SEMA3E	SOX3
SEMA3E	HESX1
SEMA3E	OTX2
SEMA3E	ARNT2
SEMA3E	CRBN
SEMA3E	TBX4
SEMA3E	SALL1
SEMA3E	ACTB
SEMA3E	TWIST2
SEMA3E	KIF7
SEMA3E	VPS13B
SEMA3E	SKI
SEMA3E	ASXL1
SEMA3E	NF1
SEMA3E	CRKL
SEMA3E	MAPK1
SEMA3E	NOTCH2
SEMA3E	SATB2
SEMA3E	TCTN2
SEMA3E	GLI2
SEMA3E	SPECC1L
SEMA3E	FANCG
SEMA3E	CBL
SEMA3E	SOX9
SEMA3E	CCDC22
SEMA3E	FLI1
SEMA3E	AFF4
SEMA3E	FIG4
SEMA3E	COMT
SEMA3E	SEC24C
SEMA3E	ARVCF
SEMA3E	UFD1
SEMA3E	HIRA
SEMA3E	GP1BB
SEMA3E	JMJD1C
SEMA3E	RREB1
SEMA3E	FLNB
SEMA3E	FAT4
SEMA3E	FGD1
SEMA3E	CCDC141
SEMA3E	AXL
SEMA3E	SRA1
SEMA3E	BUB1B
SEMA3E	TGDS
SEMA3E	PIGN
SEMA3E	PTPN11
SEMA3E	ROR2
SEMA3E	SIN3A
SEMA3E	TMEM216
SEMA3E	FANCF
SEMA3E	RAI1
SEMA3E	FLII
SEMA3E	LHX4
SEMA3E	PALB2
SEMA3E	HSPG2
SEMA3E	ATP6V0A2
SEMA3E	BRCA2
SEMA3E	GPC4
SEMA3E	GPC3
SEMA3E	ESCO2
SEMA3E	SLC29A3
SEMA3E	TBL2
SEMA3E	LIMK1
SEMA3E	GTF2IRD1
SEMA3E	CLIP2
SEMA3E	BAZ1B
SEMA3E	GTF2I
SEMA3E	RFC2
SEMA3E	ANK1
SEMA3E	RAB3GAP1
SEMA3E	RAB3GAP2
SEMA3E	TBC1D20
SEMA3E	ZEB2
SEMA3E	MAP2K1
SEMA3E	KMT2D
SEMA3E	SMC3
SEMA3E	IRX5
SEMA3E	KCNAB2
SEMA3E	GABRD
SEMA3E	PRDM16
SEMA3E	RERE
SEMA3E	WASHC5
SEMA3E	EFTUD2
SEMA3E	BMP4
SEMA3E	RNU4ATAC
SEMA3E	EHMT1
SEMA3E	TUBB
SEMA3E	KIF1BP
SEMA3E	SIX6
SEMA3E	FANCC
SEMA3E	ORC1
SEMA3E	RIT1
SEMA3E	RASA2
SEMA3E	LZTR1
SEMA3E	A2ML1
SEMA3E	FANCM
SEMA3E	RAD51C
SEMA3E	UBE2T
SEMA3E	FANCI
SEMA3E	FANCL
SEMA3E	SLX4
SEMA3E	BRIP1
SEMA3E	MAD2L2
SEMA3E	XRCC2
SEMA3E	FANCA
SEMA3E	SNRPB
SEMA3E	SETBP1
SEMA3E	ARID1B
SEMA3E	CEP57
SEMA3E	LETM1
SEMA3E	NSD2
SEMA3E	NELFA
SEMA3E	B3GLCT
SEMA3E	EP300
SEMA3E	BUB3
SEMA3E	BUB1
SEMA3E	SH2B1
SEMA3E	TBX3
SEMA3E	MASP1
SEMA3E	B9D1
SEMA3E	SSR4
SEMA3E	DHCR24
SEMA3E	AHI1
SEMA3E	RAB23
SEMA3E	RIPK4
SEMA3E	RAP1A
SEMA3E	RAP1B
SEMA3E	CEP41
SEMA3E	NIPBL
SEMA3E	HYLS1
SEMA3E	WNT5A
SEMA3E	CSPP1
SEMA3E	SMARCA4
SEMA3E	SOX11
SEMA3E	SMARCE1
SEMA3E	TMEM231
SEMA3E	FGFRL1
SEMA3E	CPLX1
SEMA3E	CTBP1
SEMA3E	CHL1
SEMA3E	CNTN4
SEMA3E	SMC1A
SEMA3E	PIGL
SEMA3E	AMER1
SEMA3E	HDAC4
SEMA3E	DCHS1
SEMA3E	HDAC8
SEMA3E	RAD21
SEMA3E	RBM10
SEMA3E	CREBBP
SEMA3E	TXNL4A
SEMA3E	FRAS1
SEMA3E	GRIP1
SEMA3E	FREM2
SEMA3E	TCOF1
DYM	ACAN
DYM	MMP13
DYM	RUNX2
DYM	COL11A2
DYM	IHH
DYM	COMP
DYM	SFRP4
DYM	CUL7
DYM	TRPV4
DYM	KIF22
DYM	CCDC8
DYM	MATN3
DYM	DDR2
DYM	SHROOM4
DYM	SLC35A3
DYM	RAB33B
DYM	COL10A1
DYM	BGN
DYM	NKX3-2
PRNP	TTBK2
PRNP	ARSA
PRNP	TMEM240
PRNP	DCTN1
PRNP	HCRT
PRNP	STUB1
PRNP	TREM2
PRNP	ST3GAL5
PRNP	GRIN2A
PRNP	JPH3
PRNP	SPG11
PRNP	POLR3A
PRNP	VAPB
PRNP	KCNQ2
PRNP	SLC52A3
PRNP	QDPR
PRNP	SOD1
PRNP	CACNA1A
PRNP	SCN8A
PRNP	PRDM8
PRNP	PPP2R2B
PRNP	PARK7
PRNP	MECP2
PRNP	SLC6A8
PRNP	FA2H
PRNP	ZFYVE26
PRNP	VCP
PRNP	SLC52A2
PRNP	AARS2
PRNP	GCH1
PRNP	SYNE1
PRNP	RRM2B
PRNP	POLG
PRNP	CCDC88C
PRNP	SQSTM1
PRNP	TBX18
PRNP	DDHD2
PRNP	DNMT1
PRNP	PRKCG
PRNP	ALS2
PRNP	VPS13A
PRNP	ALDH5A1
PRNP	TWNK
PRNP	ATP1A3
PRNP	TRPC3
PRNP	MRE11
PRNP	DNAJC13
PRNP	SPG21
PRNP	PLP1
PRNP	OPA3
PRNP	ATP1A2
PRNP	LMNB1
PRNP	NPC1
PRNP	PNKP
PRNP	NR4A2
PRNP	SNCAIP
PRNP	PRKRA
PRNP	GRID2
PRNP	CSF1R
PRNP	PFN1
PRNP	ATCAY
PRNP	TRNF
PRNP	TARDBP
PRNP	ERBB4
PRNP	OPTN
PRNP	UBQLN2
PRNP	C9orf72
PRNP	ATXN2
PRNP	TBK1
PRNP	CHMP2B
PRNP	KCNC3
PRNP	HTT
PRNP	PER2
PRNP	SPG7
PRNP	TREX1
PRNP	SYNJ1
PRNP	PDGFB
PRNP	SLC20A2
PRNP	KCNT1
PRNP	PPT1
PRNP	CLN8
PRNP	PSEN1
PRNP	TH
PRNP	KCND3
PRNP	DRD2
PRNP	SGCE
PRNP	WDR45
PRNP	ATP13A2
PRNP	FBXO7
PRNP	PMPCA
PRNP	BEAN1
PRNP	CTSF
PRNP	ATXN1
PRNP	AFG3L2
PRNP	CWF19L1
PRNP	RUBCN
PRNP	XPR1
PRNP	MAPT
PRNP	DLAT
PRNP	TBP
PRNP	CYP2U1
PRNP	AUH
PRNP	SLC6A3
PRNP	PIK3R5
PRNP	EEF2
PRNP	ELOVL5
PRNP	TTC19
PRNP	PCNA
PRNP	SNCB
PRNP	COX15
PRNP	SPTBN2
PRNP	NOL3
PRNP	SUCLA2
PRNP	HSPD1
PRNP	TAF1
PRNP	PLA2G6
PRNP	SLC19A3
PRNP	SERPINI1
PRNP	PTS
PRNP	PANK2
PRNP	VAMP1
PRNP	DDC
PRNP	PNKD
PRNP	SURF1
PRNP	KCNC1
PRNP	SYT14
PRNP	ATXN3
PRNP	TGM6
PRNP	ATXN10
PRNP	NDUFA9
PRNP	NDUFA10
PRNP	NDUFAF2
PRNP	NDUFAF6
PRNP	NDUFS3
PRNP	NDUFS4
PRNP	FOXRED1
PRNP	NDUFS7
PRNP	NDUFA2
PRNP	NDUFS8
PRNP	NDUFA12
PRNP	KIF1C
PRNP	ABCD1
PRNP	PINK1
PRNP	SPR
PRNP	COASY
PRNP	C19orf12
PRNP	CC2D1A
PRNP	SLC9A1
PRNP	KCTD17
PRNP	MTPAP
PRNP	FGF14
PRNP	NOP56
PRNP	AMT
PRNP	GLDC
PRNP	GCSH
PRNP	SPAST
KAT6B	SLC26A2
KAT6B	PYCR1
KAT6B	PEX6
